# G2043631.mdx  size=369,503 B  records=6562
0x00000864	iocp0
0x00019f1e	routine_2064_results_resp_param__param_1_resp_sub_item_bit_2_data_def
0x00019f72	routine_2064_results_resp_param__param_1_resp_sub_item_bit_2
0x00019fb0	Sensor Temperature After 60 Seconds
0x0001a029	routine_2064_results_resp_param__param_1_resp_sub_item_bit_3_data_def
0x0001a07d	routine_2064_results_resp_param__param_1_resp_sub_item_bit_3
0x0001a0bb	Heater Resistance After 0 Seconds
0x0001a132	routine_2064_results_resp_param__param_1_resp_sub_item_bit_4_data_def
0x0001a186	routine_2064_results_resp_param__param_1_resp_sub_item_bit_4
0x0001a1c4	Electrical Energy After 60 Seconds
0x0001a245	routine_2064_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001a296	routine_2064_param_1_start_resp_1_routinetype_resp_data_def
0x0001a2e0	routine_2064_param_1_start_resp_1_subfield_1
0x0001a30e	RoutineType
0x0001a346	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001a39c	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def_enum_2
0x0001a3f2	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def_enum_3
0x0001a445	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def
0x0001a491	routine_2064_param_1_start_resp_1_subfield_2
0x0001a4bf	RoutineStatus
0x0001a52b	routine_2064_stop_resp__routinetype_resp_data_def_enum_1
0x0001a572	routine_2064_stop_resp__routinetype_resp_data_def
0x0001a5b2	routine_routine_2064_stop_resp_0_stop_resp_1_subfield_1
0x0001a5eb	RoutineType
0x0001a623	routine_2064_stop_resp__routinestatus_resp_data_def_enum_1
0x0001a66f	routine_2064_stop_resp__routinestatus_resp_data_def_enum_2
0x0001a6bb	routine_2064_stop_resp__routinestatus_resp_data_def_enum_3
0x0001a704	routine_2064_stop_resp__routinestatus_resp_data_def
0x0001a746	routine_routine_2064_stop_resp_0_stop_resp_1_subfield_2
0x0001a77f	RoutineStatus
0x0001a7ab	routine_2064
0x0001a7b9	Heated Steering Wheel Test Mode
0x0001a84d	routine_routine_fd45_start_req_1_subfield_1_bit_0_req_data_def_enum_1
0x0001a8a4	routine_routine_fd45_start_req_1_subfield_1_bit_0_req_data_def_enum_2
0x0001a8f8	routine_routine_fd45_start_req_1_subfield_1_bit_0_req_data_def
0x0001a945	routine_routine_FD45_start_req_1_subfield_1
0x0001a972	Development Key Control
0x0001a9dc	routine_fd45_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001aa2d	routine_fd45_param_1_start_resp_1_routinetype_resp_data_def
0x0001aa77	routine_FD45_param_1_start_resp_1_subfield_1
0x0001aaa5	RoutineType
0x0001aadd	routine_fd45_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001ab30	routine_fd45_param_1_start_resp_1_routinestatus_resp_data_def
0x0001ab7c	routine_FD45_param_1_start_resp_1_subfield_2
0x0001abaa	RoutineStatus
0x0001abe3	routine_FD45
0x0001abf1	Two Key Storage Configuration
0x0001ac76	routine_routine_ff00_start_req_1_subfield_1_bit_0_req_data_def
0x0001acc3	routine_routine_FF00_start_req_1_subfield_1
0x0001acf0	Memory Address
0x0001ad1e	routine_routine_ff00_start_req_1_subfield_2_bit_1_req_data_def
0x0001ad6b	routine_routine_FF00_start_req_1_subfield_2
0x0001ad98	Memory Size
0x0001adf6	routine_ff00_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001ae47	routine_ff00_param_1_start_resp_1_routinetype_resp_data_def
0x0001ae91	routine_FF00_param_1_start_resp_1_subfield_1
0x0001aebf	RoutineType
0x0001aef7	routine_ff00_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001af4a	routine_ff00_param_1_start_resp_1_routinestatus_resp_data_def
0x0001af96	routine_FF00_param_1_start_resp_1_subfield_2
0x0001afc4	RoutineStatus
0x0001affd	routine_FF00
0x0001b00b	Flash Erase
0x0001b07c	routine_routine_ff01_start_req_1_subfield_1_bit_0_req_data_def
0x0001b0c9	routine_routine_FF01_start_req_1_subfield_1
0x0001b0f6	Memory Address
0x0001b124	routine_routine_ff01_start_req_1_subfield_2_bit_1_req_data_def
0x0001b171	routine_routine_FF01_start_req_1_subfield_2
0x0001b19e	Memory Size
0x0001b1fc	routine_ff01_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001b24d	routine_ff01_param_1_start_resp_1_routinetype_resp_data_def
0x0001b297	routine_FF01_param_1_start_resp_1_subfield_1
0x0001b2c5	RoutineType
0x0001b2fd	routine_ff01_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001b350	routine_ff01_param_1_start_resp_1_routinestatus_resp_data_def
0x0001b39c	routine_FF01_param_1_start_resp_1_subfield_2
0x0001b3ca	RoutineStatus
0x0001b40f	routine_ff01_param_2_start_resp_1_checksum_resp_data_def
0x0001b456	routine_FF01_param_2_start_resp_1_subfield_1
0x0001b484	Checksum
0x0001b4b8	routine_FF01
0x0001b4c6	Check Programming Dependencies
0x0001b53d	service_27_sf_01
0x0001b572	service_27_sf_02
0x0001b58d	security_01
0x0001b59a	Send Key (Security Level 0x01)
0x0001b5bd	Ford_Production_Encryption_Prg_2012
0x0001b5e2	fb_01
0x0001b5f7	Ford_Production_Encryption_App_2012
0x0001b61c	fb_03
0x0001b6a9	Type 2
0x0001b6b1	routine_0202_results_resp_param__param_0_resp_sub_item_bit_1_data_def_enum_1
0x0001b70c	routine_0202_results_resp_param__param_0_resp_sub_item_bit_1_data_def
0x0001b760	routine_0202_results_resp_param__param_0_resp_sub_item_bit_1
0x0001b79e	RoutineType
0x0001b7d0	completed
0x0001b7db	routine_0202_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_1
0x0001b833	aborted
0x0001b83c	routine_0202_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_2
0x0001b894	active
0x0001b89c	routine_0202_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_3
0x0001b8f7	routine_0202_results_resp_param__param_0_resp_sub_item_bit_2_data_def
0x0001b94b	routine_0202_results_resp_param__param_0_resp_sub_item_bit_2
0x0001b989	RoutineStatus
0x0001b9a1	RoutineInfo
0x0001b9e0	routine_0202_results_resp_param__param_1_resp_sub_item_bit_1_data_def
0x0001ba34	routine_0202_results_resp_param__param_1_resp_sub_item_bit_1
0x0001ba72	On-Demand DTCs
0x0001ba8d	Response Additional Data
0x0001baf1	routine_0202_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001bb42	routine_0202_param_1_start_resp_1_routinetype_resp_data_def
0x0001bb8c	routine_0202_param_1_start_resp_1_subfield_1
0x0001bbba	RoutineType
0x0001bbf0	routine_0202_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001bc44	routine_0202_param_1_start_resp_1_routinestatus_resp_data_def_enum_2
0x0001bc98	routine_0202_param_1_start_resp_1_routinestatus_resp_data_def_enum_3
0x0001bceb	routine_0202_param_1_start_resp_1_routinestatus_resp_data_def
0x0001bd37	routine_0202_param_1_start_resp_1_subfield_2
0x0001bd65	RoutineStatus
0x0001bd9c	routine_0202
0x0001bdaa	On-Demand Self-Test
0x0001be79	Type 1
0x0001be81	routine_020b_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001bed2	routine_020b_param_1_start_resp_1_routinetype_resp_data_def
0x0001bf1c	routine_020B_param_1_start_resp_1_subfield_1
0x0001bf4a	RoutineType
0x0001bf7c	completed
0x0001bf87	routine_020b_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001bfda	routine_020b_param_1_start_resp_1_routinestatus_resp_data_def
0x0001c026	routine_020B_param_1_start_resp_1_subfield_2
0x0001c054	RoutineStatus
0x0001c06c	RoutineInfo
0x0001c094	routine_020B
0x0001c0a2	Restore Initial ECU Configuration To Not Complete State
0x0001c1af	routine_routine_0301_start_req_1_subfield_1_bit_0_req_data_def
0x0001c1fc	routine_routine_0301_start_req_1_subfield_1
0x0001c229	Memory Address
0x0001c242	Request Additional Data
0x0001c297	Type 1
0x0001c29f	routine_0301_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001c2f0	routine_0301_param_1_start_resp_1_routinetype_resp_data_def
0x0001c33a	routine_0301_param_1_start_resp_1_subfield_1
0x0001c368	RoutineType
0x0001c39a	completed
0x0001c3a5	routine_0301_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001c3f8	routine_0301_param_1_start_resp_1_routinestatus_resp_data_def
0x0001c444	routine_0301_param_1_start_resp_1_subfield_2
0x0001c472	RoutineStatus
0x0001c48a	RoutineInfo
0x0001c4b2	routine_0301
0x0001c4c0	Activate Secondary Boot-loader
0x0001c5a3	Type 1
0x0001c5ab	routine_0304_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001c5fc	routine_0304_param_1_start_resp_1_routinetype_resp_data_def
0x0001c646	routine_0304_param_1_start_resp_1_subfield_1
0x0001c674	RoutineType
0x0001c6a6	completed
0x0001c6b1	routine_0304_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001c704	routine_0304_param_1_start_resp_1_routinestatus_resp_data_def
0x0001c750	routine_0304_param_1_start_resp_1_subfield_2
0x0001c77e	RoutineStatus
0x0001c796	RoutineInfo
0x0001c7d1	Valid Application Software is NOT Present
0x0001c7fc	routine_0304_param_2_start_resp_1_application_status_resp_data_def_enum_1
0x0001c851	Valid Application Software is Present
0x0001c878	routine_0304_param_2_start_resp_1_application_status_resp_data_def_enum_2
0x0001c8d0	routine_0304_param_2_start_resp_1_application_status_resp_data_def
0x0001c921	routine_0304_param_2_start_resp_1_subfield_1
0x0001c94f	Application Status
0x0001c96c	Response Additional Data
0x0001c9a1	routine_0304
0x0001c9af	Check Valid Application
0x0001ca6c	Type 2
0x0001ca74	routine_203a_results_resp_param__param_0_resp_sub_item_bit_1_data_def_enum_1
0x0001cacf	routine_203a_results_resp_param__param_0_resp_sub_item_bit_1_data_def
0x0001cb23	routine_203A_results_resp_param__param_0_resp_sub_item_bit_1
0x0001cb61	RoutineType
0x0001cb93	completed
0x0001cb9e	routine_203a_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_1
0x0001cbf6	aborted
0x0001cbff	routine_203a_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_2
0x0001cc57	active
0x0001cc5f	routine_203a_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_3
0x0001ccba	routine_203a_results_resp_param__param_0_resp_sub_item_bit_2_data_def
0x0001cd0e	routine_203A_results_resp_param__param_0_resp_sub_item_bit_2
0x0001cd4c	RoutineStatus
0x0001cd64	RoutineInfo
0x0001cdbb	routine_203a_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001ce0c	routine_203a_param_1_start_resp_1_routinetype_resp_data_def
0x0001ce56	routine_203A_param_1_start_resp_1_subfield_1
0x0001ce84	RoutineType
0x0001ceba	routine_203a_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001cf0e	routine_203a_param_1_start_resp_1_routinestatus_resp_data_def_enum_2
0x0001cf62	routine_203a_param_1_start_resp_1_routinestatus_resp_data_def_enum_3
0x0001cfb5	routine_203a_param_1_start_resp_1_routinestatus_resp_data_def
0x0001d001	routine_203A_param_1_start_resp_1_subfield_2
0x0001d02f	RoutineStatus
0x0001d066	routine_203A
0x0001d074	Configure Private Sub Nodes And Collect Private Sub Node Part Numbers
0x0001d18f	Type 2
0x0001d197	routine_2064_results_resp_param__param_0_resp_sub_item_bit_1_data_def_enum_1
0x0001d1f2	routine_2064_results_resp_param__param_0_resp_sub_item_bit_1_data_def
0x0001d246	routine_2064_results_resp_param__param_0_resp_sub_item_bit_1
0x0001d284	RoutineType
0x0001d2b6	completed
0x0001d2c1	routine_2064_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_1
0x0001d319	aborted
0x0001d322	routine_2064_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_2
0x0001d37a	active
0x0001d382	routine_2064_results_resp_param__param_0_resp_sub_item_bit_2_data_def_enum_3
0x0001d3dd	routine_2064_results_resp_param__param_0_resp_sub_item_bit_2_data_def
0x0001d431	routine_2064_results_resp_param__param_0_resp_sub_item_bit_2
0x0001d46f	RoutineStatus
0x0001d487	RoutineInfo
0x0001d50f	routine_2064_results_resp_param__param_1_resp_sub_item_bit_1_data_def
0x0001d563	routine_2064_results_resp_param__param_1_resp_sub_item_bit_1
0x0001d5a1	Sensor Temperature After 0 Seconds
0x0001d619	routine_2064_results_resp_param__param_1_resp_sub_item_bit_2_data_def
0x0001d66d	routine_2064_results_resp_param__param_1_resp_sub_item_bit_2
0x0001d6ab	Sensor Temperature After 60 Seconds
0x0001d724	routine_2064_results_resp_param__param_1_resp_sub_item_bit_3_data_def
0x0001d778	routine_2064_results_resp_param__param_1_resp_sub_item_bit_3
0x0001d7b6	Heater Resistance After 0 Seconds
0x0001d82d	routine_2064_results_resp_param__param_1_resp_sub_item_bit_4_data_def
0x0001d881	routine_2064_results_resp_param__param_1_resp_sub_item_bit_4
0x0001d8bf	Electrical Energy After 60 Seconds
0x0001d8ec	Response Additional Data
0x0001d950	routine_2064_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001d9a1	routine_2064_param_1_start_resp_1_routinetype_resp_data_def
0x0001d9eb	routine_2064_param_1_start_resp_1_subfield_1
0x0001da19	RoutineType
0x0001da4f	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001daa3	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def_enum_2
0x0001daf7	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def_enum_3
0x0001db4a	routine_2064_param_1_start_resp_1_routinestatus_resp_data_def
0x0001db96	routine_2064_param_1_start_resp_1_subfield_2
0x0001dbc4	RoutineStatus
0x0001dc2a	routine_2064_stop_resp__routinetype_resp_data_def_enum_1
0x0001dc71	routine_2064_stop_resp__routinetype_resp_data_def
0x0001dcb1	routine_routine_2064_stop_resp_0_stop_resp_1_subfield_1
0x0001dcea	RoutineType
0x0001dd20	routine_2064_stop_resp__routinestatus_resp_data_def_enum_1
0x0001dd6a	routine_2064_stop_resp__routinestatus_resp_data_def_enum_2
0x0001ddb4	routine_2064_stop_resp__routinestatus_resp_data_def_enum_3
0x0001ddfd	routine_2064_stop_resp__routinestatus_resp_data_def
0x0001de3f	routine_routine_2064_stop_resp_0_stop_resp_1_subfield_2
0x0001de78	RoutineStatus
0x0001dea2	routine_2064
0x0001deb0	Heated Steering Wheel Test Mode
0x0001df98	Disabled
0x0001dfa2	routine_routine_fd45_start_req_1_subfield_1_bit_0_req_data_def_enum_1
0x0001dff3	Enabled
0x0001dffc	routine_routine_fd45_start_req_1_subfield_1_bit_0_req_data_def_enum_2
0x0001e050	routine_routine_fd45_start_req_1_subfield_1_bit_0_req_data_def
0x0001e09d	routine_routine_FD45_start_req_1_subfield_1
0x0001e0ca	Development Key Control
0x0001e0ec	Request Additional Data
0x0001e141	Type 1
0x0001e149	routine_fd45_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001e19a	routine_fd45_param_1_start_resp_1_routinetype_resp_data_def
0x0001e1e4	routine_FD45_param_1_start_resp_1_subfield_1
0x0001e212	RoutineType
0x0001e244	completed
0x0001e24f	routine_fd45_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001e2a2	routine_fd45_param_1_start_resp_1_routinestatus_resp_data_def
0x0001e2ee	routine_FD45_param_1_start_resp_1_subfield_2
0x0001e31c	RoutineStatus
0x0001e334	RoutineInfo
0x0001e35c	routine_FD45
0x0001e36a	Two Key Storage Configuration
0x0001e447	routine_routine_ff00_start_req_1_subfield_1_bit_0_req_data_def
0x0001e494	routine_routine_FF00_start_req_1_subfield_1
0x0001e4c1	Memory Address
0x0001e4ef	routine_routine_ff00_start_req_1_subfield_2_bit_1_req_data_def
0x0001e53c	routine_routine_FF00_start_req_1_subfield_2
0x0001e569	Memory Size
0x0001e57f	Request Additional Data
0x0001e5d4	Type 1
0x0001e5dc	routine_ff00_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001e62d	routine_ff00_param_1_start_resp_1_routinetype_resp_data_def
0x0001e677	routine_FF00_param_1_start_resp_1_subfield_1
0x0001e6a5	RoutineType
0x0001e6d7	completed
0x0001e6e2	routine_ff00_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001e735	routine_ff00_param_1_start_resp_1_routinestatus_resp_data_def
0x0001e781	routine_FF00_param_1_start_resp_1_subfield_2
0x0001e7af	RoutineStatus
0x0001e7c7	RoutineInfo
0x0001e7ef	routine_FF00
0x0001e7fd	Flash Erase
0x0001e8b4	routine_routine_ff01_start_req_1_subfield_1_bit_0_req_data_def
0x0001e901	routine_routine_FF01_start_req_1_subfield_1
0x0001e92e	Memory Address
0x0001e95c	routine_routine_ff01_start_req_1_subfield_2_bit_1_req_data_def
0x0001e9a9	routine_routine_FF01_start_req_1_subfield_2
0x0001e9d6	Memory Size
0x0001e9ec	Request Additional Data
0x0001ea41	Type 1
0x0001ea49	routine_ff01_param_1_start_resp_1_routinetype_resp_data_def_enum_1
0x0001ea9a	routine_ff01_param_1_start_resp_1_routinetype_resp_data_def
0x0001eae4	routine_FF01_param_1_start_resp_1_subfield_1
0x0001eb12	RoutineType
0x0001eb44	completed
0x0001eb4f	routine_ff01_param_1_start_resp_1_routinestatus_resp_data_def_enum_1
0x0001eba2	routine_ff01_param_1_start_resp_1_routinestatus_resp_data_def
0x0001ebee	routine_FF01_param_1_start_resp_1_subfield_2
0x0001ec1c	RoutineStatus
0x0001ec34	RoutineInfo
0x0001ec68	routine_ff01_param_2_start_resp_1_checksum_resp_data_def
0x0001ecaf	routine_FF01_param_2_start_resp_1_subfield_1
0x0001ecdd	Checksum
0x0001ecf0	Response Additional Data
0x0001ed25	routine_FF01
0x0001ed33	Check Programming Dependencies
0x0001eddb	op_cycle_1
0x0001ee0e	DTC will be logged.
0x0001ee23	Rain sensor wiping does not work or intermittently work.
0x0001eee5	Once every 50 ms.
0x0001ef12	General Electrical Failure
0x0001ef2e	ftb_01
0x0001ef4e	C2.2 LIN
0x0001ef58	dtc_90AD_fi_0
0x0001efd5	Rain sensor wiping does not work or intermittently not work.
0x0001f013	Fail: LIN signal RSMInput_Status == "Yes". Pass: LIN signal RSMInput_Status != "Yes"
0x0001f088	General Signal Failure
0x0001f0a0	ftb_02
0x0001f0c4	dtc_90AD_fi_1
0x0001f141	Rain sensor wiping does not work or intermittently not work.
0x0001f231	Bus Signal / Message Failure
0x0001f24f	ftb_08
0x0001f273	dtc_90AD_fi_2
0x0001f2f0	Rain sensor wiping does not work or intermittently not work.
0x0001f32e	Fail: LIN signal RSMECU_Output_Status == "ECU Fault". Pass: LIN signal RSMECU_Output_Status != "ECU Fault"
0x0001f3b9	Internal Electronic Failure
0x0001f3d6	ftb_49
0x0001f3fa	dtc_90AD_fi_3
0x0001f475	DTC will be logged
0x0001f489	Rain sensor wiping does not work.
0x0001f4ac	Fail: LIN signal RSMConfig_Status == "Not Configured". Pass: LIN signal RSMConfig_Status != "Not Configured"
0x0001f539	Not Configured
0x0001f549	ftb_55
0x0001f56d	dtc_90AD_fi_4
0x0001f67c	Every time message is received.
0x0001f6b7	Component or System Operating Conditions
0x0001f6e1	ftb_9A
0x0001f705	dtc_90AD_fi_5
0x0001f719	Rain Sensor
0x0001f726	dtc_90AD
0x0001f7a2	op_cycle_1
0x0001f7d5	Restart is performed, DTC is set, CCS is dropped.
0x0001f808	SCCM will drop CCS functionality.
0x0001f82b	Fail: At least one system fault occurs. Pass: No system fault occurs.
0x0001f873	At start up of SCCM and cyclically for some faults.
0x0001f8c2	System Internal Failure
0x0001f8db	ftb_04
0x0001f8fc	dtc_912B_fi_0
0x0001f977	DTC will be set and DID that contains the corrupt data will not return expected value.
0x0001f9cf	DID is logged. DID that contains corrupt data, returns negative response.
