# G2162800.mdx  size=985,208 B  records=16696
0x00000973	pll_1
0x0004388e	did_eee2_subfield_22_data_def_enum_62
0x000438c3	did_eee2_subfield_22_data_def_enum_63
0x000438f8	did_eee2_subfield_22_data_def_enum_64
0x0004392d	did_eee2_subfield_22_data_def_enum_65
0x00043962	did_eee2_subfield_22_data_def_enum_66
0x00043997	did_eee2_subfield_22_data_def_enum_67
0x000439ce	did_eee2_subfield_22_data_def_enum_68
0x00043a05	did_eee2_subfield_22_data_def_enum_69
0x00043a3c	did_eee2_subfield_22_data_def_enum_70
0x00043a73	did_eee2_subfield_22_data_def_enum_71
0x00043aaa	did_eee2_subfield_22_data_def_enum_72
0x00043ae1	did_eee2_subfield_22_data_def_enum_73
0x00043b14	Disable OTA Feature Token Access Failure
0x00043b3e	did_eee2_subfield_22_data_def_enum_74
0x00043b75	did_eee2_subfield_22_data_def_enum_75
0x00043bac	did_eee2_subfield_22_data_def
0x00043bd8	did_EEE2_subfield_22
0x00043bee	Token Update 11
0x00043c2c	did_eee2_subfield_23_data_def_enum_1
0x00043c60	did_eee2_subfield_23_data_def_enum_2
0x00043c94	did_eee2_subfield_23_data_def_enum_3
0x00043cc8	did_eee2_subfield_23_data_def_enum_4
0x00043cfc	did_eee2_subfield_23_data_def_enum_5
0x00043d30	did_eee2_subfield_23_data_def_enum_6
0x00043d64	did_eee2_subfield_23_data_def_enum_7
0x00043d9a	did_eee2_subfield_23_data_def
0x00043dc6	did_EEE2_subfield_23
0x00043ddc	Token Name 12
0x00043e18	did_eee2_subfield_24_data_def_enum_1
0x00043e4c	did_eee2_subfield_24_data_def_enum_2
0x00043e80	did_eee2_subfield_24_data_def_enum_3
0x00043eb4	did_eee2_subfield_24_data_def_enum_4
0x00043ee8	did_eee2_subfield_24_data_def_enum_5
0x00043f1c	did_eee2_subfield_24_data_def_enum_6
0x00043f50	did_eee2_subfield_24_data_def_enum_7
0x00043f84	did_eee2_subfield_24_data_def_enum_8
0x00043fb8	did_eee2_subfield_24_data_def_enum_9
0x00043fec	did_eee2_subfield_24_data_def_enum_10
0x00044021	did_eee2_subfield_24_data_def_enum_11
0x00044056	did_eee2_subfield_24_data_def_enum_12
0x0004408b	did_eee2_subfield_24_data_def_enum_13
0x000440c0	did_eee2_subfield_24_data_def_enum_14
0x000440f5	did_eee2_subfield_24_data_def_enum_15
0x0004412a	did_eee2_subfield_24_data_def_enum_16
0x0004415f	did_eee2_subfield_24_data_def_enum_17
0x00044194	did_eee2_subfield_24_data_def_enum_18
0x000441c9	did_eee2_subfield_24_data_def_enum_19
0x000441fe	did_eee2_subfield_24_data_def_enum_20
0x00044233	did_eee2_subfield_24_data_def_enum_21
0x00044268	did_eee2_subfield_24_data_def_enum_22
0x0004429d	did_eee2_subfield_24_data_def_enum_23
0x000442d2	did_eee2_subfield_24_data_def_enum_24
0x00044307	did_eee2_subfield_24_data_def_enum_25
0x0004433c	did_eee2_subfield_24_data_def_enum_26
0x00044371	did_eee2_subfield_24_data_def_enum_27
0x000443a2	Console App Removal Token Access Failure
0x000443cc	did_eee2_subfield_24_data_def_enum_28
0x00044401	did_eee2_subfield_24_data_def_enum_29
0x00044436	did_eee2_subfield_24_data_def_enum_30
0x0004446b	did_eee2_subfield_24_data_def_enum_31
0x0004449c	Console App Loading Invalid Token Failure
0x000444c7	did_eee2_subfield_24_data_def_enum_32
0x000444f8	Console App Loading Token Expired Failure
0x00044523	did_eee2_subfield_24_data_def_enum_33
0x00044554	Console App Loading Token Access Failure
0x0004457e	did_eee2_subfield_24_data_def_enum_34
0x000445b3	did_eee2_subfield_24_data_def_enum_35
0x000445e4	Token Content Invalid Removal Pre Check Failure
0x00044615	did_eee2_subfield_24_data_def_enum_36
0x00044646	Token Content Invalid Removal Anti Brick Failure
0x00044678	did_eee2_subfield_24_data_def_enum_37
0x000446a9	Token Content Invalid Removal Token Access Failure
0x000446dd	did_eee2_subfield_24_data_def_enum_38
0x0004470e	Token Content Invalid Removal Other Failure
0x0004473b	did_eee2_subfield_24_data_def_enum_39
0x0004476c	Token File Access Error Removal Pre Check Failure
0x0004479f	did_eee2_subfield_24_data_def_enum_40
0x000447d0	Token File Access Error Removal Anti Brick Failure
0x00044804	did_eee2_subfield_24_data_def_enum_41
0x00044835	Token File Access Error Removal Token Access Failure
0x0004486b	did_eee2_subfield_24_data_def_enum_42
0x0004489c	Token File Access Error Removal Other Failure
0x000448cb	did_eee2_subfield_24_data_def_enum_43
0x000448fc	Token Status Service Removal Pre Check Failure
0x0004492c	did_eee2_subfield_24_data_def_enum_44
0x0004495d	Token Status Service Removal Anti Brick Failure
0x0004498e	did_eee2_subfield_24_data_def_enum_45
0x000449bf	Token Status Service Removal Token Access Failure
0x000449f2	did_eee2_subfield_24_data_def_enum_46
0x00044a23	Token Status Service Removal Other Failure
0x00044a4f	did_eee2_subfield_24_data_def_enum_47
0x00044a80	Token Status Service Loading Pre Check Failure
0x00044ab0	did_eee2_subfield_24_data_def_enum_48
0x00044ae1	Token Status Service Loading Key Access Failure
0x00044b12	did_eee2_subfield_24_data_def_enum_49
0x00044b43	Token Status Service Loading Invalid Token Failure
0x00044b77	did_eee2_subfield_24_data_def_enum_50
0x00044ba8	Token Status Service Loading Token Expired Failure
0x00044bdc	did_eee2_subfield_24_data_def_enum_51
0x00044c0d	Token Status Service Loading Token Access Failure
0x00044c40	did_eee2_subfield_24_data_def_enum_52
0x00044c71	Token Status Service Loading Other Failure
0x00044c9d	did_eee2_subfield_24_data_def_enum_53
0x00044cce	Ignition Count Expiry Removal Pre Check Failure
0x00044cff	did_eee2_subfield_24_data_def_enum_54
0x00044d30	Ignition Count Expiry Removal Anti Brick Failure
0x00044d62	did_eee2_subfield_24_data_def_enum_55
0x00044d93	Ignition Count Expiry Removal Token Access Failure
0x00044dc7	did_eee2_subfield_24_data_def_enum_56
0x00044df8	Ignition Count Expiry Removal Other Failure
0x00044e25	did_eee2_subfield_24_data_def_enum_57
0x00044e56	UTC Time Expiry Removal Pre Check Failure
0x00044e81	did_eee2_subfield_24_data_def_enum_58
0x00044eb2	UTC Time Expiry Removal Anti Brick Failure
0x00044ede	did_eee2_subfield_24_data_def_enum_59
0x00044f0f	UTC Time Expiry Removal Token Access Failure
0x00044f3d	did_eee2_subfield_24_data_def_enum_60
0x00044f72	did_eee2_subfield_24_data_def_enum_61
0x00044fa7	did_eee2_subfield_24_data_def_enum_62
0x00044fdc	did_eee2_subfield_24_data_def_enum_63
0x00045011	did_eee2_subfield_24_data_def_enum_64
0x00045046	did_eee2_subfield_24_data_def_enum_65
0x0004507b	did_eee2_subfield_24_data_def_enum_66
0x000450b0	did_eee2_subfield_24_data_def_enum_67
0x000450e7	did_eee2_subfield_24_data_def_enum_68
0x0004511e	did_eee2_subfield_24_data_def_enum_69
0x00045155	did_eee2_subfield_24_data_def_enum_70
0x0004518c	did_eee2_subfield_24_data_def_enum_71
0x000451c3	did_eee2_subfield_24_data_def_enum_72
0x000451fa	did_eee2_subfield_24_data_def_enum_73
0x0004522d	Disable OTA Feature Token Access Failure
0x00045257	did_eee2_subfield_24_data_def_enum_74
0x0004528e	did_eee2_subfield_24_data_def_enum_75
0x000452c5	did_eee2_subfield_24_data_def
0x000452f1	did_EEE2_subfield_24
0x00045307	Token Update 12
0x00045345	did_eee2_subfield_25_data_def_enum_1
0x00045379	did_eee2_subfield_25_data_def_enum_2
0x000453ad	did_eee2_subfield_25_data_def_enum_3
0x000453e1	did_eee2_subfield_25_data_def_enum_4
0x00045415	did_eee2_subfield_25_data_def_enum_5
0x00045449	did_eee2_subfield_25_data_def_enum_6
0x0004547d	did_eee2_subfield_25_data_def_enum_7
0x000454b3	did_eee2_subfield_25_data_def
0x000454df	did_EEE2_subfield_25
0x000454f5	Token Name 13
0x00045531	did_eee2_subfield_26_data_def_enum_1
0x00045565	did_eee2_subfield_26_data_def_enum_2
0x00045599	did_eee2_subfield_26_data_def_enum_3
0x000455cd	did_eee2_subfield_26_data_def_enum_4
0x00045601	did_eee2_subfield_26_data_def_enum_5
0x00045635	did_eee2_subfield_26_data_def_enum_6
0x00045669	did_eee2_subfield_26_data_def_enum_7
0x0004569d	did_eee2_subfield_26_data_def_enum_8
0x000456d1	did_eee2_subfield_26_data_def_enum_9
0x00045705	did_eee2_subfield_26_data_def_enum_10
0x0004573a	did_eee2_subfield_26_data_def_enum_11
0x0004576f	did_eee2_subfield_26_data_def_enum_12
0x000457a4	did_eee2_subfield_26_data_def_enum_13
0x000457d9	did_eee2_subfield_26_data_def_enum_14
0x0004580e	did_eee2_subfield_26_data_def_enum_15
0x00045843	did_eee2_subfield_26_data_def_enum_16
0x00045878	did_eee2_subfield_26_data_def_enum_17
0x000458ad	did_eee2_subfield_26_data_def_enum_18
0x000458e2	did_eee2_subfield_26_data_def_enum_19
0x00045917	did_eee2_subfield_26_data_def_enum_20
0x0004594c	did_eee2_subfield_26_data_def_enum_21
0x00045981	did_eee2_subfield_26_data_def_enum_22
0x000459b6	did_eee2_subfield_26_data_def_enum_23
0x000459eb	did_eee2_subfield_26_data_def_enum_24
0x00045a20	did_eee2_subfield_26_data_def_enum_25
0x00045a55	did_eee2_subfield_26_data_def_enum_26
0x00045a8a	did_eee2_subfield_26_data_def_enum_27
0x00045abb	Console App Removal Token Access Failure
0x00045ae5	did_eee2_subfield_26_data_def_enum_28
0x00045b1a	did_eee2_subfield_26_data_def_enum_29
0x00045b4f	did_eee2_subfield_26_data_def_enum_30
0x00045b84	did_eee2_subfield_26_data_def_enum_31
0x00045bb5	Console App Loading Invalid Token Failure
0x00045be0	did_eee2_subfield_26_data_def_enum_32
0x00045c11	Console App Loading Token Expired Failure
0x00045c3c	did_eee2_subfield_26_data_def_enum_33
0x00045c6d	Console App Loading Token Access Failure
0x00045c97	did_eee2_subfield_26_data_def_enum_34
0x00045ccc	did_eee2_subfield_26_data_def_enum_35
0x00045cfd	Token Content Invalid Removal Pre Check Failure
0x00045d2e	did_eee2_subfield_26_data_def_enum_36
0x00045d5f	Token Content Invalid Removal Anti Brick Failure
0x00045d91	did_eee2_subfield_26_data_def_enum_37
0x00045dc2	Token Content Invalid Removal Token Access Failure
0x00045df6	did_eee2_subfield_26_data_def_enum_38
0x00045e27	Token Content Invalid Removal Other Failure
0x00045e54	did_eee2_subfield_26_data_def_enum_39
0x00045e85	Token File Access Error Removal Pre Check Failure
0x00045eb8	did_eee2_subfield_26_data_def_enum_40
0x00045ee9	Token File Access Error Removal Anti Brick Failure
0x00045f1d	did_eee2_subfield_26_data_def_enum_41
0x00045f4e	Token File Access Error Removal Token Access Failure
0x00045f84	did_eee2_subfield_26_data_def_enum_42
0x00045fb5	Token File Access Error Removal Other Failure
0x00045fe4	did_eee2_subfield_26_data_def_enum_43
0x00046015	Token Status Service Removal Pre Check Failure
0x00046045	did_eee2_subfield_26_data_def_enum_44
0x00046076	Token Status Service Removal Anti Brick Failure
0x000460a7	did_eee2_subfield_26_data_def_enum_45
0x000460d8	Token Status Service Removal Token Access Failure
0x0004610b	did_eee2_subfield_26_data_def_enum_46
0x0004613c	Token Status Service Removal Other Failure
0x00046168	did_eee2_subfield_26_data_def_enum_47
0x00046199	Token Status Service Loading Pre Check Failure
0x000461c9	did_eee2_subfield_26_data_def_enum_48
0x000461fa	Token Status Service Loading Key Access Failure
0x0004622b	did_eee2_subfield_26_data_def_enum_49
0x0004625c	Token Status Service Loading Invalid Token Failure
0x00046290	did_eee2_subfield_26_data_def_enum_50
0x000462c1	Token Status Service Loading Token Expired Failure
0x000462f5	did_eee2_subfield_26_data_def_enum_51
0x00046326	Token Status Service Loading Token Access Failure
0x00046359	did_eee2_subfield_26_data_def_enum_52
0x0004638a	Token Status Service Loading Other Failure
0x000463b6	did_eee2_subfield_26_data_def_enum_53
0x000463e7	Ignition Count Expiry Removal Pre Check Failure
0x00046418	did_eee2_subfield_26_data_def_enum_54
0x00046449	Ignition Count Expiry Removal Anti Brick Failure
0x0004647b	did_eee2_subfield_26_data_def_enum_55
0x000464ac	Ignition Count Expiry Removal Token Access Failure
0x000464e0	did_eee2_subfield_26_data_def_enum_56
0x00046511	Ignition Count Expiry Removal Other Failure
0x0004653e	did_eee2_subfield_26_data_def_enum_57
0x0004656f	UTC Time Expiry Removal Pre Check Failure
0x0004659a	did_eee2_subfield_26_data_def_enum_58
0x000465cb	UTC Time Expiry Removal Anti Brick Failure
0x000465f7	did_eee2_subfield_26_data_def_enum_59
0x00046628	UTC Time Expiry Removal Token Access Failure
0x00046656	did_eee2_subfield_26_data_def_enum_60
0x0004668b	did_eee2_subfield_26_data_def_enum_61
0x000466c0	did_eee2_subfield_26_data_def_enum_62
0x000466f5	did_eee2_subfield_26_data_def_enum_63
0x0004672a	did_eee2_subfield_26_data_def_enum_64
0x0004675f	did_eee2_subfield_26_data_def_enum_65
0x00046794	did_eee2_subfield_26_data_def_enum_66
0x000467c9	did_eee2_subfield_26_data_def_enum_67
0x00046800	did_eee2_subfield_26_data_def_enum_68
0x00046837	did_eee2_subfield_26_data_def_enum_69
0x0004686e	did_eee2_subfield_26_data_def_enum_70
0x000468a5	did_eee2_subfield_26_data_def_enum_71
0x000468dc	did_eee2_subfield_26_data_def_enum_72
0x00046913	did_eee2_subfield_26_data_def_enum_73
0x00046946	Disable OTA Feature Token Access Failure
0x00046970	did_eee2_subfield_26_data_def_enum_74
0x000469a7	did_eee2_subfield_26_data_def_enum_75
0x000469de	did_eee2_subfield_26_data_def
0x00046a0a	did_EEE2_subfield_26
0x00046a20	Token Update 13
0x00046a5e	did_eee2_subfield_27_data_def_enum_1
0x00046a92	did_eee2_subfield_27_data_def_enum_2
0x00046ac6	did_eee2_subfield_27_data_def_enum_3
0x00046afa	did_eee2_subfield_27_data_def_enum_4
0x00046b2e	did_eee2_subfield_27_data_def_enum_5
0x00046b62	did_eee2_subfield_27_data_def_enum_6
0x00046b96	did_eee2_subfield_27_data_def_enum_7
0x00046bcc	did_eee2_subfield_27_data_def
0x00046bf8	did_EEE2_subfield_27
0x00046c0e	Token Name 14
0x00046c4a	did_eee2_subfield_28_data_def_enum_1
0x00046c7e	did_eee2_subfield_28_data_def_enum_2
0x00046cb2	did_eee2_subfield_28_data_def_enum_3
0x00046ce6	did_eee2_subfield_28_data_def_enum_4
0x00046d1a	did_eee2_subfield_28_data_def_enum_5
0x00046d4e	did_eee2_subfield_28_data_def_enum_6
0x00046d82	did_eee2_subfield_28_data_def_enum_7
0x00046db6	did_eee2_subfield_28_data_def_enum_8
0x00046dea	did_eee2_subfield_28_data_def_enum_9
0x00046e1e	did_eee2_subfield_28_data_def_enum_10
0x00046e53	did_eee2_subfield_28_data_def_enum_11
0x00046e88	did_eee2_subfield_28_data_def_enum_12
0x00046ebd	did_eee2_subfield_28_data_def_enum_13
0x00046ef2	did_eee2_subfield_28_data_def_enum_14
0x00046f27	did_eee2_subfield_28_data_def_enum_15
0x00046f5c	did_eee2_subfield_28_data_def_enum_16
0x00046f91	did_eee2_subfield_28_data_def_enum_17
0x00046fc6	did_eee2_subfield_28_data_def_enum_18
0x00046ffb	did_eee2_subfield_28_data_def_enum_19
0x00047030	did_eee2_subfield_28_data_def_enum_20
0x00047065	did_eee2_subfield_28_data_def_enum_21
0x0004709a	did_eee2_subfield_28_data_def_enum_22
0x000470cf	did_eee2_subfield_28_data_def_enum_23
0x00047104	did_eee2_subfield_28_data_def_enum_24
0x00047139	did_eee2_subfield_28_data_def_enum_25
0x0004716e	did_eee2_subfield_28_data_def_enum_26
0x000471a3	did_eee2_subfield_28_data_def_enum_27
0x000471d4	Console App Removal Token Access Failure
0x000471fe	did_eee2_subfield_28_data_def_enum_28
0x00047233	did_eee2_subfield_28_data_def_enum_29
0x00047268	did_eee2_subfield_28_data_def_enum_30
0x0004729d	did_eee2_subfield_28_data_def_enum_31
0x000472ce	Console App Loading Invalid Token Failure
0x000472f9	did_eee2_subfield_28_data_def_enum_32
0x0004732a	Console App Loading Token Expired Failure
0x00047355	did_eee2_subfield_28_data_def_enum_33
0x00047386	Console App Loading Token Access Failure
0x000473b0	did_eee2_subfield_28_data_def_enum_34
0x000473e5	did_eee2_subfield_28_data_def_enum_35
0x00047416	Token Content Invalid Removal Pre Check Failure
0x00047447	did_eee2_subfield_28_data_def_enum_36
0x00047478	Token Content Invalid Removal Anti Brick Failure
0x000474aa	did_eee2_subfield_28_data_def_enum_37
0x000474db	Token Content Invalid Removal Token Access Failure
0x0004750f	did_eee2_subfield_28_data_def_enum_38
0x00047540	Token Content Invalid Removal Other Failure
0x0004756d	did_eee2_subfield_28_data_def_enum_39
0x0004759e	Token File Access Error Removal Pre Check Failure
0x000475d1	did_eee2_subfield_28_data_def_enum_40
0x00047602	Token File Access Error Removal Anti Brick Failure
0x00047636	did_eee2_subfield_28_data_def_enum_41
0x00047667	Token File Access Error Removal Token Access Failure
0x0004769d	did_eee2_subfield_28_data_def_enum_42
0x000476ce	Token File Access Error Removal Other Failure
0x000476fd	did_eee2_subfield_28_data_def_enum_43
0x0004772e	Token Status Service Removal Pre Check Failure
0x0004775e	did_eee2_subfield_28_data_def_enum_44
0x0004778f	Token Status Service Removal Anti Brick Failure
0x000477c0	did_eee2_subfield_28_data_def_enum_45
0x000477f1	Token Status Service Removal Token Access Failure
0x00047824	did_eee2_subfield_28_data_def_enum_46
0x00047855	Token Status Service Removal Other Failure
0x00047881	did_eee2_subfield_28_data_def_enum_47
0x000478b2	Token Status Service Loading Pre Check Failure
0x000478e2	did_eee2_subfield_28_data_def_enum_48
0x00047913	Token Status Service Loading Key Access Failure
0x00047944	did_eee2_subfield_28_data_def_enum_49
0x00047975	Token Status Service Loading Invalid Token Failure
0x000479a9	did_eee2_subfield_28_data_def_enum_50
0x000479da	Token Status Service Loading Token Expired Failure
0x00047a0e	did_eee2_subfield_28_data_def_enum_51
0x00047a3f	Token Status Service Loading Token Access Failure
0x00047a72	did_eee2_subfield_28_data_def_enum_52
0x00047aa3	Token Status Service Loading Other Failure
0x00047acf	did_eee2_subfield_28_data_def_enum_53
0x00047b00	Ignition Count Expiry Removal Pre Check Failure
0x00047b31	did_eee2_subfield_28_data_def_enum_54
0x00047b62	Ignition Count Expiry Removal Anti Brick Failure
0x00047b94	did_eee2_subfield_28_data_def_enum_55
0x00047bc5	Ignition Count Expiry Removal Token Access Failure
0x00047bf9	did_eee2_subfield_28_data_def_enum_56
0x00047c2a	Ignition Count Expiry Removal Other Failure
0x00047c57	did_eee2_subfield_28_data_def_enum_57
0x00047c88	UTC Time Expiry Removal Pre Check Failure
0x00047cb3	did_eee2_subfield_28_data_def_enum_58
0x00047ce4	UTC Time Expiry Removal Anti Brick Failure
0x00047d10	did_eee2_subfield_28_data_def_enum_59
0x00047d41	UTC Time Expiry Removal Token Access Failure
0x00047d6f	did_eee2_subfield_28_data_def_enum_60
0x00047da4	did_eee2_subfield_28_data_def_enum_61
0x00047dd9	did_eee2_subfield_28_data_def_enum_62
0x00047e0e	did_eee2_subfield_28_data_def_enum_63
0x00047e43	did_eee2_subfield_28_data_def_enum_64
0x00047e78	did_eee2_subfield_28_data_def_enum_65
0x00047ead	did_eee2_subfield_28_data_def_enum_66
0x00047ee2	did_eee2_subfield_28_data_def_enum_67
0x00047f19	did_eee2_subfield_28_data_def_enum_68
0x00047f50	did_eee2_subfield_28_data_def_enum_69
0x00047f87	did_eee2_subfield_28_data_def_enum_70
0x00047fbe	did_eee2_subfield_28_data_def_enum_71
0x00047ff5	did_eee2_subfield_28_data_def_enum_72
0x0004802c	did_eee2_subfield_28_data_def_enum_73
0x0004805f	Disable OTA Feature Token Access Failure
0x00048089	did_eee2_subfield_28_data_def_enum_74
0x000480c0	did_eee2_subfield_28_data_def_enum_75
0x000480f7	did_eee2_subfield_28_data_def
0x00048123	did_EEE2_subfield_28
0x00048139	Token Update 14
0x00048177	did_eee2_subfield_29_data_def_enum_1
0x000481ab	did_eee2_subfield_29_data_def_enum_2
0x000481df	did_eee2_subfield_29_data_def_enum_3
0x00048213	did_eee2_subfield_29_data_def_enum_4
0x00048247	did_eee2_subfield_29_data_def_enum_5
0x0004827b	did_eee2_subfield_29_data_def_enum_6
0x000482af	did_eee2_subfield_29_data_def_enum_7
0x000482e5	did_eee2_subfield_29_data_def
0x00048311	did_EEE2_subfield_29
0x00048327	Token Name 15
0x00048363	did_eee2_subfield_30_data_def_enum_1
0x00048397	did_eee2_subfield_30_data_def_enum_2
