# G2427628.mdx  size=2,300,917 B  records=38422
0x00000973	pll_1
0x00043e15	did_d126_subfield_4_data_def_enum_1
0x00043e48	did_d126_subfield_4_data_def_enum_2
0x00043e7a	did_d126_subfield_4_data_def
0x00043ea5	did_D126_subfield_4
0x00043eba	LED 5 Drive Status
0x00043ef7	did_d126_subfield_5_data_def_enum_1
0x00043f2a	did_d126_subfield_5_data_def_enum_2
0x00043f5c	did_d126_subfield_5_data_def
0x00043f87	did_D126_subfield_5
0x00043f9c	LED 4 Drive Status
0x00043fd9	did_d126_subfield_6_data_def_enum_1
0x0004400c	did_d126_subfield_6_data_def_enum_2
0x0004403e	did_d126_subfield_6_data_def
0x00044069	did_D126_subfield_6
0x0004407e	LED 3 Drive Status
0x000440bb	did_d126_subfield_7_data_def_enum_1
0x000440ee	did_d126_subfield_7_data_def_enum_2
0x00044120	did_d126_subfield_7_data_def
0x0004414b	did_D126_subfield_7
0x00044160	LED 2 Drive Status
0x0004419d	did_d126_subfield_8_data_def_enum_1
0x000441d0	did_d126_subfield_8_data_def_enum_2
0x00044202	did_d126_subfield_8_data_def
0x0004422d	did_D126_subfield_8
0x00044242	LED 1 Drive Status
0x0004427f	did_d126_subfield_9_data_def_enum_1
0x000442b2	did_d126_subfield_9_data_def_enum_2
0x000442e4	did_d126_subfield_9_data_def
0x0004430f	did_D126_subfield_9
0x00044324	LED 16 Drive Status
0x00044362	did_d126_subfield_10_data_def_enum_1
0x00044396	did_d126_subfield_10_data_def_enum_2
0x000443c9	did_d126_subfield_10_data_def
0x000443f5	did_D126_subfield_10
0x0004440b	LED 15 Drive Status
0x00044449	did_d126_subfield_11_data_def_enum_1
0x0004447d	did_d126_subfield_11_data_def_enum_2
0x000444b0	did_d126_subfield_11_data_def
0x000444dc	did_D126_subfield_11
0x000444f2	LED 14 Drive Status
0x00044530	did_d126_subfield_12_data_def_enum_1
0x00044564	did_d126_subfield_12_data_def_enum_2
0x00044597	did_d126_subfield_12_data_def
0x000445c3	did_D126_subfield_12
0x000445d9	LED 13 Drive Status
0x00044617	did_d126_subfield_13_data_def_enum_1
0x0004464b	did_d126_subfield_13_data_def_enum_2
0x0004467e	did_d126_subfield_13_data_def
0x000446aa	did_D126_subfield_13
0x000446c0	LED 12 Drive Status
0x000446fe	did_d126_subfield_14_data_def_enum_1
0x00044732	did_d126_subfield_14_data_def_enum_2
0x00044765	did_d126_subfield_14_data_def
0x00044791	did_D126_subfield_14
0x000447a7	LED 11 Drive Status
0x000447e5	did_d126_subfield_15_data_def_enum_1
0x00044819	did_d126_subfield_15_data_def_enum_2
0x0004484c	did_d126_subfield_15_data_def
0x00044878	did_D126_subfield_15
0x0004488e	LED 10 Drive Status
0x000448cc	did_d126_subfield_16_data_def_enum_1
0x00044900	did_d126_subfield_16_data_def_enum_2
0x00044933	did_d126_subfield_16_data_def
0x0004495f	did_D126_subfield_16
0x00044975	LED 9 Drive Status
0x000449b2	did_d126_subfield_17_data_def_enum_1
0x000449e6	did_d126_subfield_17_data_def_enum_2
0x00044a19	did_d126_subfield_17_data_def
0x00044a45	did_D126_subfield_17
0x00044a5b	LED 24 Drive Status
0x00044a99	did_d126_subfield_18_data_def_enum_1
0x00044acd	did_d126_subfield_18_data_def_enum_2
0x00044b00	did_d126_subfield_18_data_def
0x00044b2c	did_D126_subfield_18
0x00044b42	LED 23 Drive Status
0x00044b80	did_d126_subfield_19_data_def_enum_1
0x00044bb4	did_d126_subfield_19_data_def_enum_2
0x00044be7	did_d126_subfield_19_data_def
0x00044c13	did_D126_subfield_19
0x00044c29	LED 22 Drive Status
0x00044c67	did_d126_subfield_20_data_def_enum_1
0x00044c9b	did_d126_subfield_20_data_def_enum_2
0x00044cce	did_d126_subfield_20_data_def
0x00044cfa	did_D126_subfield_20
0x00044d10	LED 21 Drive Status
0x00044d4e	did_d126_subfield_21_data_def_enum_1
0x00044d82	did_d126_subfield_21_data_def_enum_2
0x00044db5	did_d126_subfield_21_data_def
0x00044de1	did_D126_subfield_21
0x00044df7	LED 20 Drive Status
0x00044e35	did_d126_subfield_22_data_def_enum_1
0x00044e69	did_d126_subfield_22_data_def_enum_2
0x00044e9c	did_d126_subfield_22_data_def
0x00044ec8	did_D126_subfield_22
0x00044ede	LED 19 Drive Status
0x00044f1c	did_d126_subfield_23_data_def_enum_1
0x00044f50	did_d126_subfield_23_data_def_enum_2
0x00044f83	did_d126_subfield_23_data_def
0x00044faf	did_D126_subfield_23
0x00044fc5	LED 18 Drive Status
0x00045003	did_d126_subfield_24_data_def_enum_1
0x00045037	did_d126_subfield_24_data_def_enum_2
0x0004506a	did_d126_subfield_24_data_def
0x00045096	did_D126_subfield_24
0x000450ac	LED 17 Drive Status
0x000450ea	did_d126_subfield_25_data_def_enum_1
0x0004511e	did_d126_subfield_25_data_def_enum_2
0x00045151	did_d126_subfield_25_data_def
0x0004517d	did_D126_subfield_25
0x00045193	LED 32 Drive Status
0x000451d1	did_d126_subfield_26_data_def_enum_1
0x00045205	did_d126_subfield_26_data_def_enum_2
0x00045238	did_d126_subfield_26_data_def
0x00045264	did_D126_subfield_26
0x0004527a	LED 31 Drive Status
0x000452b8	did_d126_subfield_27_data_def_enum_1
0x000452ec	did_d126_subfield_27_data_def_enum_2
0x0004531f	did_d126_subfield_27_data_def
0x0004534b	did_D126_subfield_27
0x00045361	LED 30 Drive Status
0x0004539f	did_d126_subfield_28_data_def_enum_1
0x000453d3	did_d126_subfield_28_data_def_enum_2
0x00045406	did_d126_subfield_28_data_def
0x00045432	did_D126_subfield_28
0x00045448	LED 29 Drive Status
0x00045486	did_d126_subfield_29_data_def_enum_1
0x000454ba	did_d126_subfield_29_data_def_enum_2
0x000454ed	did_d126_subfield_29_data_def
0x00045519	did_D126_subfield_29
0x0004552f	LED 28 Drive Status
0x0004556d	did_d126_subfield_30_data_def_enum_1
0x000455a1	did_d126_subfield_30_data_def_enum_2
0x000455d4	did_d126_subfield_30_data_def
0x00045600	did_D126_subfield_30
0x00045616	LED 27 Drive Status
0x00045654	did_d126_subfield_31_data_def_enum_1
0x00045688	did_d126_subfield_31_data_def_enum_2
0x000456bb	did_d126_subfield_31_data_def
0x000456e7	did_D126_subfield_31
0x000456fd	LED 26 Drive Status
0x0004573b	did_d126_subfield_32_data_def_enum_1
0x0004576f	did_d126_subfield_32_data_def_enum_2
0x000457a2	did_d126_subfield_32_data_def
0x000457ce	did_D126_subfield_32
0x000457e4	LED 25 Drive Status
0x00045801	did_D126
0x0004580b	LED Drive Status
0x00045a65	session_01
0x00045a71	defaultSession
0x00045b7c	session_03
0x00045b88	extendedDiagnosticSession
0x00045ba8	service_22_p4_max_00
0x00045d1b	session_02
0x00045d27	programmingSession
0x00045d40	service_22_p4_max_01
0x00045da3	nrc_13
0x00045dab	incorrectMessageLengthOrInvalidFormat
0x00045de9	nrc_22
0x00045df1	conditionsNotCorrect
0x00045e1e	nrc_31
0x00045e26	requestOutOfRange
0x00045e50	nrc_33
0x00045e58	securityAccessDenied
0x00045e85	nrc_78
0x00045e8d	requestCorrectlyReceived-ResponsePending
0x00045ed0	service_22
0x00045edc	ReadDataByIdentifier
0x00045fcc	did_d700_subfield_1_data_def
0x00045ff7	did_D700_subfield_1
0x0004600c	Power ON reset counter
0x00046078	did_d700_subfield_2_data_def
0x000460a3	did_D700_subfield_2
0x000460b8	Illegal op code counter
0x00046125	did_d700_subfield_3_data_def
0x00046150	did_D700_subfield_3
0x00046165	Watchdog timer reset counter
0x000461d7	did_d700_subfield_4_data_def
0x00046202	did_D700_subfield_4
0x00046217	Data Range Failure counter
0x0004623b	did_D700
0x00046245	Critical Software Parameter Monitoring #1
0x000464d1	session_01
0x000464dd	defaultSession
0x000465e8	session_03
0x000465f4	extendedDiagnosticSession
0x00046614	service_22_p4_max_00
0x00046787	session_02
0x00046793	programmingSession
0x000467ac	service_22_p4_max_01
0x0004680f	nrc_13
0x00046817	incorrectMessageLengthOrInvalidFormat
0x00046855	nrc_22
0x0004685d	conditionsNotCorrect
0x0004688a	nrc_31
0x00046892	requestOutOfRange
0x000468bc	nrc_33
0x000468c4	securityAccessDenied
0x000468f1	nrc_78
0x000468f9	requestCorrectlyReceived-ResponsePending
0x0004693c	service_22
0x00046948	ReadDataByIdentifier
0x00046a38	did_d701_subfield_1_data_def
0x00046a63	did_D701_subfield_1
0x00046a78	Stack Overflow Counter
0x00046ae4	did_d701_subfield_2_data_def
0x00046b0f	did_D701_subfield_2
0x00046b24	Loop-Time overflow or scheduler idle time overflow Counter
0x00046bb4	did_d701_subfield_3_data_def
0x00046bdf	did_D701_subfield_3
0x00046bf4	Minimum Idle-Time
0x00046c5b	did_d701_subfield_4_data_def
0x00046c86	did_D701_subfield_4
0x00046c9b	Reserved
0x00046cad	did_D701
0x00046cb7	Critical Software Parameter Monitoring #2
0x00046f43	session_01
0x00046f4f	defaultSession
0x0004705a	session_03
0x00047066	extendedDiagnosticSession
0x00047086	service_22_p4_max_00
0x000471f9	session_02
0x00047205	programmingSession
0x0004721e	service_22_p4_max_01
0x00047281	nrc_13
0x00047289	incorrectMessageLengthOrInvalidFormat
0x000472c7	nrc_22
0x000472cf	conditionsNotCorrect
0x000472fc	nrc_31
0x00047304	requestOutOfRange
0x0004732e	nrc_33
0x00047336	securityAccessDenied
0x00047363	nrc_78
0x0004736b	requestCorrectlyReceived-ResponsePending
0x000473ae	service_22
0x000473ba	ReadDataByIdentifier
0x0004744a	did_d703_subfield_1_data_def
0x00047475	did_D703_subfield_1
0x0004748a	Internal Fail Code
0x000474a6	did_D703
0x000474b0	Internal Fail Code
0x0004770e	session_01
0x0004771a	defaultSession
0x00047825	session_03
0x00047831	extendedDiagnosticSession
0x00047851	service_22_p4_max_00
0x000479c4	session_02
0x000479d0	programmingSession
0x000479e9	service_22_p4_max_01
0x00047a4c	nrc_13
0x00047a54	incorrectMessageLengthOrInvalidFormat
0x00047a92	nrc_22
0x00047a9a	conditionsNotCorrect
0x00047ac7	nrc_31
0x00047acf	requestOutOfRange
0x00047af9	nrc_33
0x00047b01	securityAccessDenied
0x00047b2e	nrc_78
0x00047b36	requestCorrectlyReceived-ResponsePending
0x00047b79	service_22
0x00047b85	ReadDataByIdentifier
0x00047c6a	did_dd00_subfield_1_data_def
0x00047c95	did_DD00_subfield_1
0x00047caa	Global Real Time
0x00047cc4	did_DD00
0x00047cce	Global Real Time
0x00047f28	session_01
0x00047f34	defaultSession
0x0004803f	session_03
0x0004804b	extendedDiagnosticSession
0x0004806b	service_22_p4_max_00
0x000481de	session_02
0x000481ea	programmingSession
0x00048203	service_22_p4_max_01
0x00048266	nrc_13
0x0004826e	incorrectMessageLengthOrInvalidFormat
0x000482ac	nrc_22
0x000482b4	conditionsNotCorrect
0x000482e1	nrc_31
0x000482e9	requestOutOfRange
0x00048313	nrc_33
0x0004831b	securityAccessDenied
0x00048348	nrc_78
0x00048350	requestCorrectlyReceived-ResponsePending
0x00048393	service_22
0x0004839f	ReadDataByIdentifier
0x00048483	did_dd01_subfield_1_data_def
0x000484ae	did_DD01_subfield_1
0x000484c3	Total Distance
0x000484db	did_DD01
0x000484e5	Total Distance
0x0004873b	session_01
0x00048747	defaultSession
0x00048852	session_03
0x0004885e	extendedDiagnosticSession
0x0004887e	service_22_p4_max_00
0x000489f1	session_02
0x000489fd	programmingSession
0x00048a16	service_22_p4_max_01
0x00048a79	nrc_13
0x00048a81	incorrectMessageLengthOrInvalidFormat
0x00048abf	nrc_22
0x00048ac7	conditionsNotCorrect
0x00048af4	nrc_31
0x00048afc	requestOutOfRange
0x00048b26	nrc_33
0x00048b2e	securityAccessDenied
0x00048b5b	nrc_78
0x00048b63	requestCorrectlyReceived-ResponsePending
0x00048ba6	service_22
0x00048bb2	ReadDataByIdentifier
0x00048c96	did_dd05_subfield_1_data_def
0x00048cc1	did_DD05_subfield_1
0x00048cd6	Outside temperature
0x00048cf3	did_DD05
0x00048cfd	Outside temperature
0x00048f5d	session_01
0x00048f69	defaultSession
0x00049074	session_03
0x00049080	extendedDiagnosticSession
0x000490a0	service_22_p4_max_00
0x00049213	session_02
0x0004921f	programmingSession
0x00049238	service_22_p4_max_01
0x0004929b	nrc_13
0x000492a3	incorrectMessageLengthOrInvalidFormat
0x000492e1	nrc_22
0x000492e9	conditionsNotCorrect
0x00049316	nrc_31
0x0004931e	requestOutOfRange
0x00049348	nrc_33
0x00049350	securityAccessDenied
0x0004937d	nrc_78
0x00049385	requestCorrectlyReceived-ResponsePending
0x000493c8	service_22
0x000493d4	ReadDataByIdentifier
0x0004946b	Powerpack Off - Torque Not Available
0x00049491	did_dd0a_subfield_1_data_def_enum_1
0x000494c0	Powerpack On - Torque Not Available
0x000494e5	did_dd0a_subfield_1_data_def_enum_2
0x00049514	Powerpack Start In Progress - Torque Not Available
0x00049548	did_dd0a_subfield_1_data_def_enum_3
0x00049577	Powerpack On - Torque Available
0x00049598	did_dd0a_subfield_1_data_def_enum_4
0x000495c9	Not Received
0x000495d7	did_dd0a_subfield_1_data_def_enum_5
0x00049609	did_dd0a_subfield_1_data_def
0x00049634	did_DD0A_subfield_1
0x00049649	Powerpack Torque Status
0x00049687	Unknown
0x00049690	did_dd0a_subfield_2_data_def_enum_1
0x000496bf	Off
0x000496c4	did_dd0a_subfield_2_data_def_enum_2
0x000496f3	Accessory
0x000496fe	did_dd0a_subfield_2_data_def_enum_3
0x0004972d	Run
0x00049732	did_dd0a_subfield_2_data_def_enum_4
0x00049761	Start
0x00049768	did_dd0a_subfield_2_data_def_enum_5
0x00049797	Invalid
0x000497a0	did_dd0a_subfield_2_data_def_enum_6
0x000497d5	did_dd0a_subfield_2_data_def_enum_7
0x00049807	did_dd0a_subfield_2_data_def
0x00049832	did_DD0A_subfield_2
0x00049847	Ignition Status
0x0004987d	Not Supported
0x0004988c	did_dd0a_subfield_3_data_def_enum_1
0x000498bb	Supported
0x000498c6	did_dd0a_subfield_3_data_def_enum_2
0x000498f5	Not Supported Imminent
0x0004990d	did_dd0a_subfield_3_data_def_enum_3
0x0004993c	Low Voltage Event In Progress
0x0004995b	did_dd0a_subfield_3_data_def_enum_4
0x0004998a	Fault Limited
0x00049999	did_dd0a_subfield_3_data_def_enum_5
0x000499ce	did_dd0a_subfield_3_data_def_enum_6
0x00049a00	did_dd0a_subfield_3_data_def
0x00049a2b	did_DD0A_subfield_3
0x00049a40	Electric Power Status
0x00049a5f	did_DD0A
0x00049a69	Diagnostic Vehicle Mode
0x00049cd1	session_01
0x00049cdd	defaultSession
0x00049de8	session_03
0x00049df4	extendedDiagnosticSession
0x00049e14	service_22_p4_max_00
0x00049f87	session_02
0x00049f93	programmingSession
0x00049fac	service_22_p4_max_01
0x0004a00f	nrc_13
0x0004a017	incorrectMessageLengthOrInvalidFormat
0x0004a055	nrc_22
0x0004a05d	conditionsNotCorrect
0x0004a08a	nrc_31
0x0004a092	requestOutOfRange
0x0004a0bc	nrc_33
0x0004a0c4	securityAccessDenied
0x0004a0f1	nrc_78
0x0004a0f9	requestCorrectlyReceived-ResponsePending
0x0004a13c	service_22
0x0004a148	ReadDataByIdentifier
0x0004a1eb	Disabled
0x0004a1f5	did_de00_subfield_1_data_def_enum_1
0x0004a224	Enabled
0x0004a22d	did_de00_subfield_1_data_def_enum_2
0x0004a25d	0x00
0x0004a264	did_de00_subfield_1_data_def
0x0004a28f	did_DE00_subfield_1
0x0004a2a4	ModuleFeatureCfg_DistAlert
0x0004a2e9	did_de00_subfield_2_data_def_enum_1
0x0004a318	FCW_HUD
0x0004a321	did_de00_subfield_2_data_def_enum_2
0x0004a350	Advanced_HUD
0x0004a35e	did_de00_subfield_2_data_def_enum_3
0x0004a38d	Not Used
0x0004a397	did_de00_subfield_2_data_def_enum_4
0x0004a3cc	did_de00_subfield_2_data_def
0x0004a3f7	did_DE00_subfield_2
0x0004a40c	ModuleFeatureCfg_FcwHUD
0x0004a44a	OFF
0x0004a44f	did_de00_subfield_3_data_def_enum_1
0x0004a47e	LKAlert
0x0004a487	did_de00_subfield_3_data_def_enum_2
0x0004a4b6	LKAlert+LKAid
0x0004a4c5	did_de00_subfield_3_data_def_enum_3
0x0004a4f4	LKAlert+LKAid+LCWA
0x0004a508	did_de00_subfield_3_data_def_enum_4
0x0004a53d	did_de00_subfield_3_data_def
0x0004a568	did_DE00_subfield_3
0x0004a57d	ModuleFeatureCfg_LKS
0x0004a5bc	did_de00_subfield_4_data_def_enum_1
0x0004a5ef	did_de00_subfield_4_data_def_enum_2
0x0004a624	did_de00_subfield_4_data_def
0x0004a64f	did_DE00_subfield_4
0x0004a664	ModuleFeatureCfg_DAS
0x0004a69f	Unused
0x0004a6a7	did_de00_subfield_5_data_def_enum_1
0x0004a6dc	did_de00_subfield_5_data_def
0x0004a707	did_DE00_subfield_5
0x0004a71c	Unused_1
0x0004a74b	Off
0x0004a750	did_de00_subfield_6_data_def_enum_1
0x0004a77f	SLOIF
0x0004a786	did_de00_subfield_6_data_def_enum_2
0x0004a7b5	SLIF
0x0004a7bb	did_de00_subfield_6_data_def_enum_3
0x0004a7ea	Not_Used1
0x0004a7f5	did_de00_subfield_6_data_def_enum_4
0x0004a824	Not_Used2
0x0004a82f	did_de00_subfield_6_data_def_enum_5
0x0004a85e	Not_Used3
0x0004a869	did_de00_subfield_6_data_def_enum_6
0x0004a898	Not_Used4
0x0004a8a3	did_de00_subfield_6_data_def_enum_7
0x0004a8d2	Not_Used5
0x0004a8dd	did_de00_subfield_6_data_def_enum_8
0x0004a912	did_de00_subfield_6_data_def
0x0004a93d	did_DE00_subfield_6
0x0004a952	ModuleFeatureCfg_TSR
0x0004a991	did_de00_subfield_7_data_def_enum_1
0x0004a9c4	did_de00_subfield_7_data_def_enum_2
0x0004a9f9	did_de00_subfield_7_data_def
0x0004aa24	did_DE00_subfield_7
0x0004aa39	ModuleFeatureCfg_IACC
0x0004aa79	did_de00_subfield_8_data_def_enum_1
0x0004aaac	did_de00_subfield_8_data_def_enum_2
0x0004aae1	did_de00_subfield_8_data_def
0x0004ab0c	did_DE00_subfield_8
0x0004ab21	ModuleFeatureCfg_TJA
0x0004ab60	did_de00_subfield_9_data_def_enum_1
0x0004ab93	did_de00_subfield_9_data_def_enum_2
0x0004abc8	did_de00_subfield_9_data_def
0x0004abf3	did_DE00_subfield_9
0x0004ac08	ModuleFeatureCfg_WWA
0x0004ac47	did_de00_subfield_10_data_def_enum_1
0x0004ac7b	did_de00_subfield_10_data_def_enum_2
0x0004acb1	did_de00_subfield_10_data_def
0x0004acdd	did_DE00_subfield_10
0x0004acf3	ModuleFeatureCfg_SBLM
0x0004ad33	did_de00_subfield_11_data_def_enum_1
0x0004ad67	did_de00_subfield_11_data_def_enum_2
0x0004ad9d	did_de00_subfield_11_data_def
0x0004adc9	did_DE00_subfield_11
0x0004addf	ModuleFeatureCfg_SRP
0x0004ae1e	did_de00_subfield_12_data_def_enum_1
0x0004ae52	did_de00_subfield_12_data_def_enum_2
0x0004ae88	did_de00_subfield_12_data_def
0x0004aeb4	did_DE00_subfield_12
0x0004aeca	ModuleFeatureCfg_BTT
0x0004af09	did_de00_subfield_13_data_def_enum_1
0x0004af3d	did_de00_subfield_13_data_def_enum_2
0x0004af73	did_de00_subfield_13_data_def
0x0004af9f	did_DE00_subfield_13
0x0004afb5	ModuleFeatureCfg_ATD
0x0004aff4	did_de00_subfield_14_data_def_enum_1
0x0004b028	did_de00_subfield_14_data_def_enum_2
0x0004b05e	did_de00_subfield_14_data_def
0x0004b08a	did_DE00_subfield_14
0x0004b0a0	ModuleFeatureCfg_ODCV
0x0004b0e0	did_de00_subfield_15_data_def_enum_1
0x0004b114	did_de00_subfield_15_data_def_enum_2
0x0004b145	0x01
0x0004b14c	did_de00_subfield_15_data_def
0x0004b178	did_DE00_subfield_15
0x0004b18e	ModuleFeatureCfg_BLIS
0x0004b1ce	did_de00_subfield_16_data_def_enum_1
0x0004b202	did_de00_subfield_16_data_def_enum_2
0x0004b238	did_de00_subfield_16_data_def
0x0004b264	did_DE00_subfield_16
0x0004b27a	ModuleFeatureCfg_CTA
0x0004b2b9	did_de00_subfield_17_data_def_enum_1
0x0004b2ed	did_de00_subfield_17_data_def_enum_2
0x0004b323	did_de00_subfield_17_data_def
0x0004b34f	did_DE00_subfield_17
0x0004b365	ModuleFeatureCfg_BoundaryAlert
0x0004b3aa	None
0x0004b3b0	did_de00_subfield_18_data_def_enum_1
0x0004b3e0	SAP
0x0004b3e5	did_de00_subfield_18_data_def_enum_2
0x0004b415	FAP
0x0004b41a	did_de00_subfield_18_data_def_enum_3
0x0004b44a	FAP+RePA
0x0004b454	did_de00_subfield_18_data_def_enum_4
0x0004b48a	did_de00_subfield_18_data_def
0x0004b4b6	did_DE00_subfield_18
0x0004b4cc	ModuleFeatureCfg_APA
0x0004b50b	did_de00_subfield_19_data_def_enum_1
0x0004b53f	did_de00_subfield_19_data_def_enum_2
0x0004b575	did_de00_subfield_19_data_def
0x0004b5a1	did_DE00_subfield_19
0x0004b5b7	ModuleFeatureCfg_VOD
0x0004b5f6	did_de00_subfield_20_data_def_enum_1
0x0004b62a	did_de00_subfield_20_data_def_enum_2
0x0004b660	did_de00_subfield_20_data_def
0x0004b68c	did_DE00_subfield_20
0x0004b6a2	ModuleFeatureCfg_AH
0x0004b6dc	Measurement_TAD
0x0004b6ed	did_de00_subfield_21_data_def_enum_1
0x0004b71d	Measurementless_TAD
0x0004b732	did_de00_subfield_21_data_def_enum_2
0x0004b766	did_de00_subfield_21_data_def_enum_3
0x0004b79a	did_de00_subfield_21_data_def_enum_4
0x0004b7d0	did_de00_subfield_21_data_def
0x0004b7fc	did_DE00_subfield_21
0x0004b812	ModuleFeatureCfg_TAD
0x0004b851	did_de00_subfield_22_data_def_enum_1
0x0004b881	AHBC
0x0004b887	did_de00_subfield_22_data_def_enum_2
0x0004b8b7	GFHB
0x0004b8bd	did_de00_subfield_22_data_def_enum_3
0x0004b8ed	ADB
0x0004b8f2	did_de00_subfield_22_data_def_enum_4
0x0004b928	did_de00_subfield_22_data_def
0x0004b954	did_DE00_subfield_22
0x0004b96a	ModuleFeatureCfg_HighBeam
0x0004b9ae	did_de00_subfield_23_data_def_enum_1
0x0004b9de	RBA
0x0004b9e3	did_de00_subfield_23_data_def_enum_2
0x0004ba13	RPAwBRK
0x0004ba1c	did_de00_subfield_23_data_def_enum_3
0x0004ba4c	CTAwBrk
0x0004ba55	did_de00_subfield_23_data_def_enum_4
0x0004ba8b	did_de00_subfield_23_data_def
0x0004bab7	did_DE00_subfield_23
0x0004bacd	ModuleFeatureCfg_RBA
0x0004bb0c	did_de00_subfield_24_data_def_enum_1
0x0004bb3c	TRUE_TBA1
0x0004bb47	did_de00_subfield_24_data_def_enum_2
0x0004bb77	TRUE_TBA2
0x0004bb82	did_de00_subfield_24_data_def_enum_3
0x0004bbb2	Not_Applicable
0x0004bbc2	did_de00_subfield_24_data_def_enum_4
0x0004bbf8	did_de00_subfield_24_data_def
0x0004bc24	did_DE00_subfield_24
0x0004bc3a	ModuleFeatureCfg_TrailerAssist
0x0004bc83	did_de00_subfield_25_data_def_enum_1
0x0004bcb7	did_de00_subfield_25_data_def_enum_2
0x0004bced	did_de00_subfield_25_data_def
0x0004bd19	did_DE00_subfield_25
0x0004bd2f	ModuleFeatureCfg_HwyAssist
0x0004bd74	did_de00_subfield_26_data_def_enum_1
0x0004bda8	did_de00_subfield_26_data_def_enum_2
0x0004bdde	did_de00_subfield_26_data_def
0x0004be0a	did_DE00_subfield_26
0x0004be20	ModuleFeatureCfg_VideoOverEther
0x0004be66	Analog
0x0004be6e	did_de00_subfield_27_data_def_enum_1
0x0004be9e	Digital
0x0004bea7	did_de00_subfield_27_data_def_enum_2
0x0004bedd	did_de00_subfield_27_data_def
0x0004bf09	did_DE00_subfield_27
0x0004bf1f	ModuleFeatureCfg_VideoOutput
0x0004bf66	did_de00_subfield_28_data_def_enum_1
0x0004bf9a	did_de00_subfield_28_data_def_enum_2
0x0004bfd0	did_de00_subfield_28_data_def
0x0004bffc	did_DE00_subfield_28
0x0004c012	ModuleFeatureCfg_yrTAD
0x0004c053	did_de00_subfield_29_data_def_enum_1
0x0004c087	did_de00_subfield_29_data_def_enum_2
