# G2043847.mdx  size=430,905 B  records=6681
0x0000088b	Type 2
0x00024fef	NOS Bootloader Generation Tool Version Number
0x00025025	Read NOS Bootloader Generation Tool Version Number
0x00025059	did_F17C
0x00025063	NOS Bootloader Generation Tool Version Number
0x000252f7	session_01
0x00025303	defaultSession
0x0002540e	session_03
0x0002541a	extendedDiagnosticSession
0x0002543a	service_22_p4_max_00
0x000255ad	session_02
0x000255b9	programmingSession
0x000255d2	service_22_p4_max_01
0x00025635	nrc_13
0x0002563d	incorrectMessageLengthOrInvalidFormat
0x0002567b	nrc_22
0x00025683	conditionsNotCorrect
0x000256b0	nrc_31
0x000256b8	requestOutOfRange
0x000256e2	nrc_33
0x000256ea	securityAccessDenied
0x00025719	service_22
0x00025725	ReadDataByIdentifier
0x000257ea	did_f188_subfield_1_data_def
0x00025815	did_F188_subfield_1
0x0002582a	Vehicle Manufacturer ECU Software Number
0x0002585b	Read Vehicle Manufacturer ECU Software Number
0x0002588a	did_F188
0x00025894	Vehicle Manufacturer ECU Software Number
0x00025b1e	session_01
0x00025b2a	defaultSession
0x00025c35	session_03
0x00025c41	extendedDiagnosticSession
0x00025c61	service_22_p4_max_00
0x00025dd4	session_02
0x00025de0	programmingSession
0x00025df9	service_22_p4_max_01
0x00025e5c	nrc_13
0x00025e64	incorrectMessageLengthOrInvalidFormat
0x00025ea2	nrc_22
0x00025eaa	conditionsNotCorrect
0x00025ed7	nrc_31
0x00025edf	requestOutOfRange
0x00025f09	nrc_33
0x00025f11	securityAccessDenied
0x00025f40	service_22
0x00025f4c	ReadDataByIdentifier
0x00026013	did_f18c_subfield_1_data_def
0x0002603e	did_F18C_subfield_1
0x00026053	ECU Serial Number
0x0002606d	Read ECU Serial Number
0x00026085	did_F18C
0x0002608f	ECU Serial Number
0x000262eb	session_01
0x000262f7	defaultSession
0x00026402	session_03
0x0002640e	extendedDiagnosticSession
0x0002642e	service_22_p4_max_00
0x000265a1	session_02
0x000265ad	programmingSession
0x000265c6	service_22_p4_max_01
0x00026629	nrc_13
0x00026631	incorrectMessageLengthOrInvalidFormat
0x0002666f	nrc_22
0x00026677	conditionsNotCorrect
0x000266a4	nrc_31
0x000266ac	requestOutOfRange
0x000266d6	nrc_33
0x000266de	securityAccessDenied
0x0002670d	service_22
0x00026719	ReadDataByIdentifier
0x000267de	did_f190_subfield_1_data_def
0x00026809	did_F190_subfield_1
0x0002681e	Vehicle Identification Number
0x000268f5	did_F190
0x000268ff	Vehicle Identification Number
0x00026997	iocp0
0x0002699e	returnControlToECU
0x000269bc	iocp3
0x000269c3	shortTermAdjustment
0x00026af1	session_03
0x00026afd	extendedDiagnosticSession
0x00026b1f	service_27_sf_03
0x00026b31	requestSeed
0x00026b5b	service_27_sf_04
0x00026b6d	sendKey
0x00026b7a	Used for I/O control
0x00026b90	security_03
0x00026b9d	Send Key (Security Level 0x03)
0x00026be3	service_2F_p4_max_00
0x00026c15	service_2F_params_1
0x00026c4b	nrc_13
0x00026c53	incorrectMessageLengthOrInvalidFormat
0x00026c91	nrc_31
0x00026c99	requestOutOfRange
0x00026cc3	nrc_33
0x00026ccb	securityAccessDenied
0x00026cf8	nrc_7F
0x00026d00	serviceNotSupportedInActiveSession
0x00026d3d	service_2F
0x00026d49	InputOutputControlByIdentifier
0x00026f65	session_01
0x00026f71	defaultSession
0x00026f88	service_22_p4_max_00
0x000270fb	session_02
0x00027107	programmingSession
0x00027120	service_22_p4_max_01
0x00027193	nrc_22
0x0002719b	conditionsNotCorrect
0x000271e6	service_22
0x000271f2	ReadDataByIdentifier
0x000272d6	did_f40d_subfield_1_data_def
0x00027301	did_F40D_subfield_1
0x00027316	Vehicle Speed Sensor
0x00027333	IO Control for Vehicle Speed input data
0x0002735c	did_F40D
0x00027366	Vehicle Speed Sensor
0x000275c8	session_01
0x000275d4	defaultSession
0x000276df	session_03
0x000276eb	extendedDiagnosticSession
0x0002770b	service_22_p4_max_00
0x0002787e	session_02
0x0002788a	programmingSession
0x000278a3	service_22_p4_max_01
0x00027906	nrc_13
0x0002790e	incorrectMessageLengthOrInvalidFormat
0x0002794c	nrc_22
0x00027954	conditionsNotCorrect
0x00027981	nrc_31
0x00027989	requestOutOfRange
0x000279b3	nrc_33
0x000279bb	securityAccessDenied
0x000279ea	service_22
0x000279f6	ReadDataByIdentifier
0x00027ade	did_fd44_subfield_1_data_def
0x00027b09	did_FD44_subfield_1
0x00027b1e	Module not configured
0x00027b8d	did_fd44_subfield_2_data_def
0x00027bb8	did_FD44_subfield_2
0x00027bcd	Ignition Status Unknown
0x00027c3e	did_fd44_subfield_3_data_def
0x00027c69	did_FD44_subfield_3
0x00027c7e	Ignition Status Invalid
0x00027cef	did_fd44_subfield_4_data_def
0x00027d1a	did_FD44_subfield_4
0x00027d2f	Ignition Status Missing
0x00027da0	did_fd44_subfield_5_data_def
0x00027dcb	did_FD44_subfield_5
0x00027de0	Vehicle Speed Veh_V_ActlEng Missing
0x00027e5d	did_fd44_subfield_6_data_def
0x00027e88	did_FD44_subfield_6
0x00027e9d	Vehicle Speed Veh_V_ActlEng_D_Qf 01hex
0x00027f1d	did_fd44_subfield_7_data_def
0x00027f48	did_FD44_subfield_7
0x00027f5d	Vehicle Speed Veh_V_ActlEng_D_Qf 00hex
0x00027fdd	did_fd44_subfield_8_data_def
0x00028008	did_FD44_subfield_8
0x0002801d	Vehicle Speed Veh_V_ActlEng_D_Qf Missing
0x0002809f	did_fd44_subfield_9_data_def
0x000280ca	did_FD44_subfield_9
0x000280df	Transmission Internal Signal DVR_SELECT_STAT Invalid
0x0002816d	did_fd44_subfield_10_data_def
0x00028199	did_FD44_subfield_10
0x000281af	Transmission Internal Signal DVR_SELECT_STAT Missing
0x0002823d	did_fd44_subfield_11_data_def
0x00028269	did_FD44_subfield_11
0x0002827f	TLM Signal Missing
0x000282eb	did_fd44_subfield_12_data_def
0x00028317	did_FD44_subfield_12
0x0002832d	VIN Match VehicleGGCCData Missing
0x000283a8	did_fd44_subfield_13_data_def
0x000283d4	did_FD44_subfield_13
0x000283ea	VIN Match VehicleGGCCData Mismatch
0x00028466	did_fd44_subfield_14_data_def
0x00028492	did_FD44_subfield_14
0x000284a8	DvrPassDoorModules BLISLEDStat_X_Side ON/OFF Mismatch
0x00028537	did_fd44_subfield_15_data_def
0x00028563	did_FD44_subfield_15
0x00028579	DvrPassDoorModules BLISLEDStat_X_Side DCU Fault
0x00028602	did_fd44_subfield_16_data_def
0x0002862e	did_FD44_subfield_16
0x00028644	DvrPassDoorModules BLISLEDStat_X_Side Missing
0x000286cb	did_fd44_subfield_17_data_def
0x000286f7	did_FD44_subfield_17
0x0002870d	Smart Wiper WiprFront_D_Stat Missing
0x0002878b	did_fd44_subfield_18_data_def
0x000287b7	did_FD44_subfield_18
0x000287cd	MyKey IgnKeyType_D_Actl Unknown
0x00028846	did_fd44_subfield_19_data_def
0x00028872	did_FD44_subfield_19
0x00028888	MyKey IgnKeyType_D_Actl Invalid
0x00028901	did_fd44_subfield_20_data_def
0x0002892d	did_FD44_subfield_20
0x00028943	MyKey IgnKeyType_D_Actl Missing
0x000289bc	did_fd44_subfield_21_data_def
0x000289e8	did_FD44_subfield_21
0x000289fe	Parklamp Status Unknown
0x00028a6f	did_fd44_subfield_22_data_def
0x00028a9b	did_FD44_subfield_22
0x00028ab1	Parklamp Status Invalid
0x00028b22	did_fd44_subfield_23_data_def
0x00028b4e	did_FD44_subfield_23
0x00028b64	Parklamp Status Missing
0x00028bd5	did_fd44_subfield_24_data_def
0x00028c01	did_FD44_subfield_24
0x00028c17	Litval Unknown
0x00028c7f	did_fd44_subfield_25_data_def
0x00028cab	did_FD44_subfield_25
0x00028cc1	Litval Invalid
0x00028d29	did_fd44_subfield_26_data_def
0x00028d55	did_FD44_subfield_26
0x00028d6b	Litval Missing
0x00028dd3	did_fd44_subfield_27_data_def
0x00028dff	did_FD44_subfield_27
0x00028e15	Secondary Warning TurnLightSwitch_D_Stat Missing
0x00028e9f	did_fd44_subfield_28_data_def
0x00028ecb	did_FD44_subfield_28
0x00028ee1	Auto Park SAPP Status Coding Missing
0x00028f5f	did_fd44_subfield_29_data_def
0x00028f8b	did_FD44_subfield_29
0x00028fa1	Extended_CTA_Data_X Missing
0x00029016	did_fd44_subfield_30_data_def
0x00029042	did_FD44_subfield_30
0x00029058	Hardwire Output LED Short to Ground
0x000290d5	did_fd44_subfield_31_data_def
0x00029101	did_FD44_subfield_31
0x00029117	Hardwire Output LED Short to Battery
0x00029195	did_fd44_subfield_32_data_def
0x000291c1	did_FD44_subfield_32
0x000291d7	Hardwire Output LED Open
0x00029249	did_fd44_subfield_33_data_def
0x00029275	did_FD44_subfield_33
0x0002928b	VehYaw_W_Actl Missing
0x000292fa	did_fd44_subfield_34_data_def
0x00029326	did_FD44_subfield_34
0x0002933c	WheelDataMissing
0x000293a6	did_fd44_subfield_35_data_def
0x000293d2	did_FD44_subfield_35
0x000293e8	RunningReset
0x0002944e	did_fd44_subfield_36_data_def
0x0002947a	did_FD44_subfield_36
0x00029490	BlockageCounter
0x000294f9	did_fd44_subfield_37_data_def
0x00029525	did_FD44_subfield_37
0x0002953b	BttOn_B_Rq Missing
0x000295a7	did_fd44_subfield_38_data_def
0x000295d3	did_FD44_subfield_38
0x000295e9	BttOn_B_Rq Invalid
0x00029655	did_fd44_subfield_39_data_def
0x00029681	did_FD44_subfield_39
0x00029697	Btt_L_Actl Missing
0x00029703	did_fd44_subfield_40_data_def
0x0002972f	did_FD44_subfield_40
0x00029745	Btt_L_Actl Invalid
0x000297b1	did_fd44_subfield_41_data_def
0x000297dd	did_FD44_subfield_41
0x000297f3	ATD Mismatch
0x00029855	did_fd44_subfield_42_data_def
0x00029881	did_FD44_subfield_42
0x00029897	TBM Signal Missing
0x000298ff	did_fd44_subfield_43_data_def
0x0002992b	did_FD44_subfield_43
0x00029941	TLM Missmatch
0x000299a4	did_fd44_subfield_44_data_def
0x000299d0	did_FD44_subfield_44
0x000299e6	TBM Missmatch
0x00029a49	did_fd44_subfield_45_data_def
0x00029a75	did_FD44_subfield_45
0x00029a8b	Btt_X_D_RqDrv Missing
0x00029af6	did_fd44_subfield_46_data_def
0x00029b22	did_FD44_subfield_46
0x00029b38	Side_Detect_X_TrlrTow Missing
0x00029bab	did_fd44_subfield_47_data_def
0x00029bd7	did_FD44_subfield_47
0x00029bed	RPA Missing
0x00029c4e	did_fd44_subfield_48_data_def
0x00029c7a	did_FD44_subfield_48
0x00029c90	Wheel Direction Missing
0x00029cfd	did_fd44_subfield_49_data_def
0x00029d29	did_FD44_subfield_49
0x00029d3f	Wheel Direction Failed
0x00029dab	did_fd44_subfield_50_data_def
0x00029dd7	did_FD44_subfield_50
0x00029ded	Brake Request Timeout
0x00029e58	did_fd44_subfield_51_data_def
0x00029e84	did_FD44_subfield_51
0x00029e9a	CtaYBrkEnbl_B_Rq_Missing
0x00029f08	did_fd44_subfield_52_data_def
0x00029f34	did_FD44_subfield_52
0x00029f4a	CtaYBrkEnbl_B_Rq Mismatch
0x00029fb9	did_fd44_subfield_53_data_def
0x00029fe5	did_FD44_subfield_53
0x00029ffb	CtaBrak_D_Stat_Denied
0x0002a066	did_fd44_subfield_54_data_def
0x0002a092	did_FD44_subfield_54
0x0002a0a8	CwB Steering Angle/Vehicle Path Fault
0x0002a123	did_fd44_subfield_55_data_def
0x0002a14f	did_FD44_subfield_55
0x0002a165	CtaBrk_D_Stat Missing
0x0002a1d0	did_fd44_subfield_56_data_def
0x0002a1fc	did_FD44_subfield_56
0x0002a212	VehYaw_W_Actl_Unknown
0x0002a27d	did_fd44_subfield_57_data_def
0x0002a2a9	did_FD44_subfield_57
0x0002a2bf	VehYaw_W_Actl_Fault
0x0002a2db	Supplier and Engineering usage only. This DID is used read the fault counters stored by the ECU.
0x0002a33d	did_FD44
0x0002a347	FD44 Fault Counters
0x0002a5a7	session_01
0x0002a5b3	defaultSession
0x0002a6be	session_03
0x0002a6ca	extendedDiagnosticSession
0x0002a6ea	service_22_p4_max_00
0x0002a85d	session_02
0x0002a869	programmingSession
0x0002a882	service_22_p4_max_01
0x0002a8e5	nrc_13
0x0002a8ed	incorrectMessageLengthOrInvalidFormat
0x0002a92b	nrc_22
0x0002a933	conditionsNotCorrect
0x0002a960	nrc_31
0x0002a968	requestOutOfRange
0x0002a992	nrc_33
0x0002a99a	securityAccessDenied
0x0002a9c9	service_22
0x0002a9d5	ReadDataByIdentifier
0x0002aab9	did_fd46_subfield_1_data_def
0x0002aae4	did_FD46_subfield_1
0x0002aaf9	FD46 BlockageMissedAlert
0x0002abaa	did_FD46
0x0002abb4	FD46 BlockageMissedAlert
0x0002ae1e	session_01
0x0002ae2a	defaultSession
0x0002af35	session_03
0x0002af41	extendedDiagnosticSession
0x0002af61	service_22_p4_max_00
0x0002b0d4	session_02
0x0002b0e0	programmingSession
0x0002b0f9	service_22_p4_max_01
0x0002b15c	nrc_13
0x0002b164	incorrectMessageLengthOrInvalidFormat
0x0002b1a2	nrc_22
0x0002b1aa	conditionsNotCorrect
0x0002b1d7	nrc_31
0x0002b1df	requestOutOfRange
0x0002b209	nrc_33
0x0002b211	securityAccessDenied
0x0002b240	service_22
0x0002b24c	ReadDataByIdentifier
0x0002b2e3	No
0x0002b2e7	did_fd47_subfield_1_data_def_enum_1
0x0002b316	Yes
0x0002b31b	did_fd47_subfield_1_data_def_enum_2
0x0002b34d	did_fd47_subfield_1_data_def
0x0002b378	did_FD47_subfield_1
0x0002b38d	BLIS Autopark Permitted
0x0002b3cf	did_fd47_subfield_2_data_def_enum_1
0x0002b402	did_fd47_subfield_2_data_def_enum_2
0x0002b434	did_fd47_subfield_2_data_def
0x0002b45f	did_FD47_subfield_2
0x0002b474	CTA Autopark Permitted
0x0002b4b5	did_fd47_subfield_3_data_def_enum_1
0x0002b4e8	did_fd47_subfield_3_data_def_enum_2
0x0002b51a	did_fd47_subfield_3_data_def
0x0002b545	did_FD47_subfield_3
0x0002b55a	Wiper Blockage Permitted
0x0002b599	NOT CONNECTED
0x0002b5a8	did_fd47_subfield_4_data_def_enum_1
0x0002b5d7	CONNECTED
0x0002b5e2	did_fd47_subfield_4_data_def_enum_2
0x0002b614	did_fd47_subfield_4_data_def
0x0002b63f	did_FD47_subfield_4
0x0002b654	Trailer Connected
0x0002b690	did_fd47_subfield_5_data_def_enum_1
0x0002b6c3	did_fd47_subfield_5_data_def_enum_2
0x0002b6f5	did_fd47_subfield_5_data_def
0x0002b720	did_FD47_subfield_5
0x0002b735	IgnitionKey MyKey
0x0002b771	did_fd47_subfield_6_data_def_enum_1
0x0002b7a4	did_fd47_subfield_6_data_def_enum_2
0x0002b7d6	did_fd47_subfield_6_data_def
0x0002b801	did_FD47_subfield_6
0x0002b816	Vehicle Motion Standstill
0x0002b856	NOT RUN
0x0002b85f	did_fd47_subfield_7_data_def_enum_1
0x0002b88e	RUN
0x0002b893	did_fd47_subfield_7_data_def_enum_2
0x0002b8c2	START
0x0002b8c9	did_fd47_subfield_7_data_def_enum_3
0x0002b8fb	did_fd47_subfield_7_data_def
0x0002b926	did_FD47_subfield_7
0x0002b93b	Ignition Stable
0x0002b975	did_fd47_subfield_8_data_def_enum_1
0x0002b9a8	did_fd47_subfield_8_data_def_enum_2
0x0002b9da	did_fd47_subfield_8_data_def
0x0002ba05	did_FD47_subfield_8
0x0002ba1a	Ambient Lighting Condition Daytime
0x0002ba67	did_fd47_subfield_9_data_def_enum_1
0x0002ba9a	did_fd47_subfield_9_data_def_enum_2
0x0002bacc	did_fd47_subfield_9_data_def
0x0002baf7	did_FD47_subfield_9
0x0002bb0c	Steering Angle
0x0002bb45	did_fd47_subfield_10_data_def_enum_1
0x0002bb79	did_fd47_subfield_10_data_def_enum_2
0x0002bbac	did_fd47_subfield_10_data_def
0x0002bbd8	did_FD47_subfield_10
0x0002bbee	Yaw Rate
0x0002bc21	did_fd47_subfield_11_data_def_enum_1
0x0002bc55	did_fd47_subfield_11_data_def_enum_2
0x0002bc88	did_fd47_subfield_11_data_def
0x0002bcb4	did_FD47_subfield_11
0x0002bcca	Alert Stat
0x0002bd48	did_fd47_subfield_12_data_def
0x0002bd74	did_FD47_subfield_12
0x0002bd8a	Vehicle Speed
0x0002bef7	did_FD47
0x0002bf01	FD47 Internal Signals
0x0002c165	session_01
0x0002c171	defaultSession
0x0002c27c	session_03
0x0002c288	extendedDiagnosticSession
0x0002c2a8	service_22_p4_max_00
0x0002c41b	session_02
0x0002c427	programmingSession
0x0002c440	service_22_p4_max_01
0x0002c4a3	nrc_13
0x0002c4ab	incorrectMessageLengthOrInvalidFormat
0x0002c4e9	nrc_22
0x0002c4f1	conditionsNotCorrect
0x0002c51e	nrc_31
0x0002c526	requestOutOfRange
0x0002c550	nrc_33
0x0002c558	securityAccessDenied
0x0002c587	service_22
0x0002c593	ReadDataByIdentifier
0x0002c633	did_fd48_subfield_1_data_def
0x0002c65e	did_FD48_subfield_1
0x0002c673	FD48 CwB Brake Request Counter
0x0002c735	did_FD48
0x0002c73f	FD48 CwB Brake Request Counter
0x0002c9b5	session_01
0x0002c9c1	defaultSession
0x0002cacc	session_03
0x0002cad8	extendedDiagnosticSession
0x0002caf8	service_22_p4_max_00
0x0002cc6b	session_02
0x0002cc77	programmingSession
0x0002cc90	service_22_p4_max_01
0x0002ccf3	nrc_13
0x0002ccfb	incorrectMessageLengthOrInvalidFormat
0x0002cd39	nrc_22
0x0002cd41	conditionsNotCorrect
0x0002cd6e	nrc_31
0x0002cd76	requestOutOfRange
0x0002cda0	nrc_33
0x0002cda8	securityAccessDenied
0x0002cdd7	service_22
0x0002cde3	ReadDataByIdentifier
0x0002ce86	Configured
0x0002ce92	did_fd60_subfield_1_data_def_enum_1
0x0002cec1	Unconfigured
0x0002cecf	did_fd60_subfield_1_data_def_enum_2
0x0002ceff	0x01
0x0002cf06	did_fd60_subfield_1_data_def
0x0002cf31	did_FD60_subfield_1
0x0002cf46	FD60 Configuration DID Status
0x0002d0c4	did_FD60
0x0002d0ce	FD60 Configuration DID Status
0x0002d342	session_01
0x0002d34e	defaultSession
0x0002d459	session_03
0x0002d465	extendedDiagnosticSession
0x0002d485	service_22_p4_max_00
0x0002d5f8	session_02
0x0002d604	programmingSession
0x0002d61d	service_22_p4_max_01
0x0002d680	nrc_13
0x0002d688	incorrectMessageLengthOrInvalidFormat
0x0002d6c6	nrc_22
0x0002d6ce	conditionsNotCorrect
0x0002d6fb	nrc_31
0x0002d703	requestOutOfRange
0x0002d72d	nrc_33
0x0002d735	securityAccessDenied
0x0002d764	service_22
0x0002d770	ReadDataByIdentifier
0x0002d813	Test OFF
0x0002d81d	did_fd70_subfield_1_data_def_enum_1
0x0002d84c	Fault
0x0002d853	did_fd70_subfield_1_data_def_enum_2
0x0002d882	Blocked
0x0002d88b	did_fd70_subfield_1_data_def_enum_3
0x0002d8ba	Alert ON
0x0002d8c4	did_fd70_subfield_1_data_def_enum_4
0x0002d8f4	0x00
0x0002d8fb	did_fd70_subfield_1_data_def
0x0002d926	did_FD70_subfield_1
0x0002d93b	FD70 BLIS Forced Event Test
0x0002d9fc	did_FD70
0x0002da06	FD70 BLIS Forced Event Test
0x0002dc76	session_01
0x0002dc82	defaultSession
0x0002dd8d	session_03
0x0002dd99	extendedDiagnosticSession
0x0002ddb9	service_22_p4_max_00
0x0002df2c	session_02
0x0002df38	programmingSession
0x0002df51	service_22_p4_max_01
0x0002dfb4	nrc_13
0x0002dfbc	incorrectMessageLengthOrInvalidFormat
0x0002dffa	nrc_22
0x0002e002	conditionsNotCorrect
0x0002e02f	nrc_31
0x0002e037	requestOutOfRange
0x0002e061	nrc_33
0x0002e069	securityAccessDenied
0x0002e098	service_22
0x0002e0a4	ReadDataByIdentifier
0x0002e147	Test OFF
0x0002e151	did_fd71_subfield_1_data_def_enum_1
0x0002e180	Fault
0x0002e187	did_fd71_subfield_1_data_def_enum_2
0x0002e1b6	ALERT ZONE 1
0x0002e1c4	did_fd71_subfield_1_data_def_enum_3
0x0002e1f3	ALERT ZONE 2
0x0002e201	did_fd71_subfield_1_data_def_enum_4
0x0002e231	0x00
0x0002e238	did_fd71_subfield_1_data_def
0x0002e263	did_FD71_subfield_1
0x0002e278	FD71 CTA Forced Event Test
0x0002e33b	did_FD71
0x0002e345	FD71 CTA Forced Event Test
0x0002e5b3	session_01
0x0002e5bf	defaultSession
0x0002e6ca	session_03
0x0002e6d6	extendedDiagnosticSession
0x0002e6f6	service_22_p4_max_00
0x0002e869	session_02
0x0002e875	programmingSession
0x0002e88e	service_22_p4_max_01
0x0002e8f1	nrc_13
0x0002e8f9	incorrectMessageLengthOrInvalidFormat
0x0002e937	nrc_22
0x0002e93f	conditionsNotCorrect
0x0002e96c	nrc_31
0x0002e974	requestOutOfRange
0x0002e99e	nrc_33
0x0002e9a6	securityAccessDenied
0x0002e9d5	service_22
0x0002e9e1	ReadDataByIdentifier
0x0002ea84	Test OFF
0x0002ea8e	did_fd72_subfield_1_data_def_enum_1
0x0002eabd	Trailer Tow True
0x0002eacf	did_fd72_subfield_1_data_def_enum_2
0x0002eafe	My Key True
0x0002eb0b	did_fd72_subfield_1_data_def_enum_3
0x0002eb3b	0x00
0x0002eb42	did_fd72_subfield_1_data_def
0x0002eb6d	did_FD72_subfield_1
0x0002eb82	FD72 Vehicle Forced Event Test
0x0002ec62	did_FD72
0x0002ec6c	FD72 Vehicle Forced Event Test
0x0002eee2	session_01
0x0002eeee	defaultSession
0x0002eff9	session_03
0x0002f005	extendedDiagnosticSession
0x0002f025	service_22_p4_max_00
0x0002f198	session_02
0x0002f1a4	programmingSession
0x0002f1bd	service_22_p4_max_01
0x0002f220	nrc_13
0x0002f228	incorrectMessageLengthOrInvalidFormat
0x0002f266	nrc_22
0x0002f26e	conditionsNotCorrect
0x0002f29b	nrc_31
0x0002f2a3	requestOutOfRange
0x0002f2cd	nrc_33
0x0002f2d5	securityAccessDenied
0x0002f304	service_22
0x0002f310	ReadDataByIdentifier
0x0002f3b3	Disable
0x0002f3bc	did_fd73_subfield_1_data_def_enum_1
0x0002f3eb	Enable
0x0002f3f3	did_fd73_subfield_1_data_def_enum_2
0x0002f423	0x00
0x0002f42a	did_fd73_subfield_1_data_def
0x0002f455	did_FD73_subfield_1
0x0002f46a	FD73 Blocked Wiper Override
0x0002f540	did_FD73
0x0002f54a	FD73 Blocked Wiper Override
0x0002f7ba	session_01
0x0002f7c6	defaultSession
0x0002f8d1	session_03
0x0002f8dd	extendedDiagnosticSession
0x0002f8fd	service_22_p4_max_00
0x0002fa70	session_02
0x0002fa7c	programmingSession
0x0002fa95	service_22_p4_max_01
0x0002faf8	nrc_13
0x0002fb00	incorrectMessageLengthOrInvalidFormat
0x0002fb3e	nrc_22
0x0002fb46	conditionsNotCorrect
0x0002fb73	nrc_31
0x0002fb7b	requestOutOfRange
0x0002fba5	nrc_33
0x0002fbad	securityAccessDenied
0x0002fbdc	service_22
0x0002fbe8	ReadDataByIdentifier
0x0002fc8b	TEST OFF
0x0002fc95	did_fd74_subfield_1_data_def_enum_1
0x0002fcc4	NOT CONNECTED
0x0002fcd3	did_fd74_subfield_1_data_def_enum_2
0x0002fd02	CONNECTED
0x0002fd0d	did_fd74_subfield_1_data_def_enum_3
0x0002fd3c	UNKNOWN
0x0002fd45	did_fd74_subfield_1_data_def_enum_4
0x0002fd74	PENDING
0x0002fd7d	did_fd74_subfield_1_data_def_enum_5
0x0002fdad	0x00
0x0002fdb4	did_fd74_subfield_1_data_def
0x0002fddf	did_FD74_subfield_1
0x0002fdf4	FD74 ATD Forced Event Test
0x0002feac	did_FD74
0x0002feb6	FD74 ATD Forced Event Test
0x00030124	session_01
0x00030130	defaultSession
0x0003023b	session_03
0x00030247	extendedDiagnosticSession
0x00030267	service_22_p4_max_00
0x000303da	session_02
0x000303e6	programmingSession
0x000303ff	service_22_p4_max_01
0x00030462	nrc_13
0x0003046a	incorrectMessageLengthOrInvalidFormat
0x000304a8	nrc_22
0x000304b0	conditionsNotCorrect
0x000304dd	nrc_31
0x000304e5	requestOutOfRange
0x0003050f	nrc_33
0x00030517	securityAccessDenied
0x00030546	service_22
0x00030552	ReadDataByIdentifier
0x000305f5	Test OFF
0x000305ff	did_fd75_subfield_1_data_def_enum_1
0x0003062e	Fault
0x00030635	did_fd75_subfield_1_data_def_enum_2
0x00030664	Brake
0x0003066b	did_fd75_subfield_1_data_def_enum_3
0x0003069b	0x00
0x000306a2	did_fd75_subfield_1_data_def
0x000306cd	did_FD75_subfield_1
0x000306e2	FD75 RBA Forced Event Test
0x00030789	did_FD75
0x00030793	FD75 RBA Forced Event Test
0x00030a01	session_01
0x00030a0d	defaultSession
0x00030b18	session_03
0x00030b24	extendedDiagnosticSession
0x00030b44	service_22_p4_max_00
0x00030cb7	session_02
0x00030cc3	programmingSession
0x00030cdc	service_22_p4_max_01
0x00030d3f	nrc_13
0x00030d47	incorrectMessageLengthOrInvalidFormat
0x00030d85	nrc_22
0x00030d8d	conditionsNotCorrect
0x00030dba	nrc_31
0x00030dc2	requestOutOfRange
0x00030dec	nrc_33
0x00030df4	securityAccessDenied
0x00030e23	service_22
